842680	500	04	
842985	504	00	1a	01	
842986	513	00	00	00	00	
842986	509	85	05	01	02	7b	02	
842987	538	00	00	f8	05	7a	05	f2	01	
842991	528	00	
842991	500	04	
842992	544	0a	f0	15	09	c0	04	
842992	534	17	08	
842994	504	00	1a	01	
842995	512	00	00	00	00	
842998	508	00	00	03	00	01	
842999	52c	00	
843003	520	00	09	05	05	03	04	05	04	
843004	500	04	
843004	548	0f	c0	00	0b	c0	00	
843005	524	00	00	00	00	05	00	05	09	
843005	504	00	1a	01	
843012	513	00	00	00	00	
843014	540	0b	b0	00	0d	c0	00	
843014	534	14	08	
843016	500	04	
843016	54c	0d	c0	00	0c	80	00	
843017	504	00	1a	01	
843021	512	00	00	00	00	
843025	500	04	
843027	504	00	1a	01	
843034	554	00	00	00	00	
843034	50c	82	01	00	
843034	534	16	08	
843036	500	04	
843039	509	82	05	f5	01	7b	02	
843039	513	00	00	00	00	
843039	538	00	00	f8	05	7a	05	f1	01	
843040	504	00	1a	01	
843044	544	0a	10	18	09	c0	04	
843047	512	00	00	00	00	
843047	500	04	
843048	550	2d	2d	2c	00	
843049	508	00	00	03	00	01	
843049	504	00	1a	01	
843055	520	00	09	05	05	03	04	05	04	
843055	564	22	
843056	534	15	08	
843056	548	0f	c0	00	0b	c0	00	
843056	524	00	00	00	00	05	00	05	09	
843060	500	04	
843060	504	00	1a	01	
843064	513	00	00	00	00	
843064	540	0b	b0	00	0d	c0	00	
843066	54c	0d	c0	00	0c	80	00	
843070	500	04	
843071	504	00	1a	01	
843072	510	79	05	00	
843073	512	00	00	00	00	
843076	534	14	08	
843080	514	00	04	00	
843081	500	04	
843082	504	00	1a	01	
843085	50c	7f	01	00	
843088	509	85	05	f5	01	7b	02	
843091	538	00	00	f8	05	7a	05	f1	01	
843091	513	00	00	00	00	
843091	528	00	
843092	500	04	
843093	504	00	1a	01	
843094	544	0a	b0	14	09	c0	04	
843095	560	20	
843098	534	13	08	
843099	512	00	00	00	00	
843100	508	00	00	03	00	01	
843103	52c	00	
843103	500	04	
843104	504	00	1a	01	
843105	520	00	09	05	05	03	04	05	04	
843107	548	0f	c0	00	0b	c0	00	
843107	524	00	00	00	00	05	00	05	09	
843115	504	00	1a	01	
843116	513	00	00	00	00	
843116	540	0b	b0	00	0d	d0	00	
843116	500	04	
843119	54c	0d	c0	00	0c	80	00	
843120	534	13	08	
843125	512	00	00	00	00	
843126	500	04	
843126	504	00	1a	01	
843136	50c	85	01	00	
843137	500	04	
843137	504	00	1a	01	
843139	509	86	05	f5	01	7b	02	
843140	538	00	00	f8	05	7a	05	f2	01	
843143	513	00	00	00	00	
843143	534	2a	08	
843146	544	0a	80	15	09	c0	04	
843148	500	04	
843148	504	00	1a	01	
843151	512	00	00	00	00	
843151	508	00	00	04	00	01	
843156	564	22	
843157	520	00	09	05	05	03	04	05	04	
843159	548	0f	c0	00	0b	c0	00	
843161	524	00	00	00	00	05	00	05	09	
843161	500	04	
843161	504	00	1a	01	
843161	568	1f	
843163	534	2b	08	
843168	540	0b	b0	00	0d	c0	00	
843168	513	00	00	00	00	
843170	54c	0d	c0	00	0c	90	00	
843170	504	00	1a	01	
843172	500	04	
843175	510	79	05	00	
843176	55c	21	
843177	512	00	00	00	00	
843181	504	00	1a	01	
843181	570	1f	
843182	514	00	04	00	
843182	500	04	
843183	56c	1f	
843185	534	2d	08	
843187	50c	85	01	00	
843190	509	82	05	f5	01	7b	02	
843192	538	00	00	f8	05	7a	05	f2	01	
843192	504	00	1a	01	
843193	500	04	
843193	528	00	
843194	513	00	00	00	00	
843196	544	0a	20	15	09	c0	04	
843202	508	00	00	03	00	01	
843203	52c	00	
843203	512	00	00	00	00	
843205	504	00	1a	01	
843206	500	04	
843207	534	2f	08	
843208	520	00	09	05	05	03	04	05	04	
843209	548	0f	c0	00	0b	c0	00	
843209	524	00	00	00	00	05	00	05	09	
843214	504	00	1a	01	
843215	500	04	
843219	540	0b	b0	00	0d	c0	00	
843220	513	00	00	00	00	
843222	54c	0d	c0	00	0c	80	00	
843225	504	00	1a	01	
843227	534	2c	08	
843228	500	04	
843229	512	00	00	00	00	
843235	554	00	00	00	00	
843236	504	00	1a	01	
843238	50c	80	01	00	
843238	500	04	
843241	509	82	05	f5	01	7a	02	
843244	538	00	00	f8	05	7a	05	f2	01	
843246	513	00	00	00	00	
843247	504	00	1a	01	
843248	544	0a	30	15	09	c0	04	
843249	500	04	
843249	550	2d	2d	2c	00	
843249	534	2e	08	
843253	508	00	00	03	00	01	
843255	512	00	00	00	00	
843257	564	22	
843260	504	00	1a	01	
843260	500	04	
843260	520	00	09	05	05	03	04	05	04	
843261	548	0f	c0	00	0b	c0	00	
843261	524	00	00	00	00	05	00	05	09	
843269	504	00	1a	01	
843271	500	04	
843271	540	0b	b0	00	0d	c0	00	
843271	534	30	08	
843272	513	00	00	00	00	
843276	54c	0d	c0	00	0c	80	00	
843276	510	7a	05	00	
843280	504	00	1a	01	
843281	512	00	00	00	00	
843282	514	00	04	00	
843284	500	04	
843289	50c	7e	01	00	
843291	504	00	1a	01	
843292	509	82	05	f5	01	7a	02	
843293	534	30	08	
843296	538	00	00	f8	05	7a	05	f2	01	
843296	500	04	
843296	528	00	
843296	560	20	
843298	513	00	00	00	00	
843299	544	0a	10	15	09	c0	04	
843302	504	00	1a	01	
843304	508	00	00	03	00	01	
843305	500	04	
843305	52c	00	
843308	512	00	00	00	00	
843313	548	0f	c0	00	0b	c0	00	
843313	524	00	00	00	00	05	00	05	09	
843313	504	00	1a	01	
843314	520	00	09	05	05	03	04	05	04	
843314	534	2f	08	
843316	500	04	
843323	540	0b	b0	00	0d	c0	00	
843324	513	00	00	00	00	
843324	54c	0d	c0	00	0c	80	00	
843327	504	00	1a	01	
843327	500	04	
843333	512	00	00	00	00	
843335	504	00	1a	01	
843336	534	30	08	
843340	500	04	
843340	50c	7e	01	00	
843343	509	82	05	f5	01	7b	02	
843344	538	00	00	f8	05	7a	05	f2	01	
843346	504	00	1a	01	
843350	513	00	00	00	00	
843350	544	0a	30	12	09	c0	04	
843350	500	04	
843355	508	00	00	03	00	01	
843357	504	00	1a	01	
843358	534	30	08	
843358	564	22	
843359	512	00	00	00	00	
843361	500	04	
843361	568	1f	
843365	548	0f	c0	00	0b	c0	00	
843366	524	00	00	00	00	05	00	05	09	
843366	520	00	09	05	05	03	04	05	04	
843368	504	00	1a	01	
843372	500	04	
843374	540	0b	b0	00	0d	c0	00	
843375	510	7b	05	00	
843376	513	00	00	00	00	
843377	54c	0d	c0	00	0c	80	00	
843377	55c	21	
843380	504	00	1a	01	
843380	534	30	08	
843382	570	1f	
843383	500	04	
843383	514	00	04	00	
843384	56c	1f	
843385	512	00	00	00	00	
843390	504	00	1a	01	
843391	50c	82	01	00	
843394	509	82	05	f5	01	7b	02	
843397	538	00	00	f8	05	7a	05	f2	01	
843397	500	04	
843397	528	00	
843400	544	0a	80	16	09	c0	04	
843400	534	30	08	
843401	504	00	1a	01	
843402	513	00	00	00	00	
843406	500	04	
843406	52c	00	
843406	508	00	00	03	00	01	
843411	512	00	00	00	00	
843412	504	00	1a	01	
843417	500	04	
843417	548	0f	d0	00	0b	c0	00	
843417	524	00	00	00	00	05	00	05	09	
843418	520	00	09	05	05	03	04	05	04	
843422	534	30	08	
843423	504	00	1a	01	
843426	540	0b	b0	00	0d	c0	00	
843428	500	04	
843430	54c	0d	c0	00	0c	80	00	
843431	513	00	00	00	00	
843434	504	00	1a	01	
843437	512	00	00	00	00	
843438	554	00	00	00	00	
843439	500	04	
843442	50c	7f	01	00	
843444	534	31	08	
843445	509	83	05	f5	01	7b	02	
843445	504	00	1a	01	
843448	538	00	00	f8	05	7a	05	f2	01	
843451	550	2d	2d	2c	00	
843452	500	04	
843452	544	0a	60	16	09	c0	04	
843455	513	00	00	00	00	
843456	504	00	1a	01	
843457	508	00	00	03	00	01	
843459	564	22	
843462	500	04	
843463	512	00	00	00	00	
843465	534	31	08	
843467	504	00	1a	01	
843468	520	00	09	05	05	03	04	05	04	
843469	548	0f	c0	00	0b	c0	00	
843469	524	00	00	00	00	05	00	05	09	
843473	500	04	
843476	510	7a	05	00	
843478	540	0b	b0	00	0d	c0	00	
843478	504	00	1a	01	
843480	54c	0d	c0	00	0c	80	00	
843483	513	00	00	00	00	
843484	500	04	
843484	514	00	04	00	
843487	534	1c	08	
843489	512	00	00	00	00	
843489	504	00	1a	01	
843493	50c	7e	01	00	
843495	500	04	
843496	509	83	05	f5	01	7b	02	
843497	560	20	
843499	538	00	00	f8	05	7a	05	f2	01	
843499	528	00	
843500	504	00	1a	01	
843504	544	0a	40	15	09	c0	04	
843507	513	00	00	00	00	
843507	500	04	
843508	52c	00	
843508	508	00	00	03	00	01	
843509	534	1c	08	
843511	504	00	1a	01	
843515	512	00	00	00	00	
843518	500	04	
843520	520	00	09	05	05	03	04	05	04	
843522	548	0f	c0	00	0b	c0	00	
843522	524	00	00	00	00	05	00	05	09	
843522	504	00	1a	01	
843528	540	0b	b0	00	0d	c0	00	
843529	500	04	
843531	534	1a	08	
843533	513	00	00	00	00	
843535	54c	0d	c0	00	0c	80	00	
843535	504	00	1a	01	
843540	500	04	
843541	512	00	00	00	00	
843544	50c	7e	01	00	
843544	504	00	1a	01	
843547	509	82	05	f5	01	7d	02	
843548	538	00	00	f8	05	7a	05	f2	01	
843551	500	04	
843551	534	1a	08	
843555	504	00	1a	01	
843556	544	0a	b0	15	09	b0	04	
843559	513	00	00	00	00	
843559	508	00	00	03	00	01	
843560	564	22	
843562	568	1f	
843563	500	04	
843566	504	00	1a	01	
843567	512	00	00	00	00	
843570	520	00	09	05	05	03	04	05	04	
843573	534	1b	08	
843573	548	0f	c0	00	0b	c0	00	
843573	524	00	00	00	00	05	00	05	09	
843574	500	04	
843577	510	7a	05	00	
843577	504	00	1a	01	
843578	55c	21	
843580	540	0b	b0	00	0d	c0	00	
843583	570	1f	
843584	54c	0d	c0	00	0c	90	00	
843587	500	04	
843587	513	00	00	00	00	
843587	56c	1f	
843588	514	00	04	00	
843588	504	00	1a	01	
843593	512	00	00	00	00	
843595	534	19	08	
843595	50c	84	01	00	
843596	500	04	
843598	509	83	05	f5	01	7d	02	
843601	538	00	00	f8	05	7a	05	f2	01	
843601	504	00	1a	01	
843601	528	00	
843606	500	04	
843607	544	09	80	15	09	c0	04	
843608	52c	00	
843610	508	00	00	03	00	01	
843610	504	00	1a	01	
843611	513	00	00	00	00	
843616	534	1c	08	
843619	500	04	
843619	512	00	00	00	00	
843621	504	00	1a	01	
843622	520	00	09	05	05	03	04	05	04	
843625	548	0f	d0	00	0b	c0	00	
843625	524	00	00	00	00	05	00	05	09	
843630	500	04	
843631	540	0b	b0	00	0d	c0	00	
843632	504	00	1a	01	
843636	54c	0d	c0	00	0c	90	00	
843639	513	00	00	00	00	
843639	554	00	00	00	00	
843639	534	1b	08	
843640	500	04	
843643	504	00	1a	01	
843645	512	00	00	00	00	
843646	50c	87	01	00	
843649	509	82	05	f5	01	7b	02	
843650	538	00	00	f8	05	7a	05	f2	01	
843651	500	04	
843654	550	2d	2d	2c	00	
843654	504	00	1a	01	
843659	544	09	70	17	09	c0	04	
843660	534	1a	08	
843661	508	00	00	03	00	01	
843661	564	22	
843662	500	04	
843663	513	00	00	00	00	
843665	504	00	1a	01	
843671	512	00	00	00	00	
843673	520	00	09	05	05	03	04	05	04	
843675	500	04	
843676	504	00	1a	01	
843678	510	e0	05	00	
843678	524	00	00	00	00	05	00	05	09	
843678	548	0f	c0	00	0b	c0	00	
843680	534	1a	08	
843683	540	0b	b0	00	0d	c0	00	
843686	500	04	
843686	514	00	04	00	
843689	54c	0d	c0	00	0c	80	00	
843689	504	00	1a	01	
843690	513	00	00	00	00	
843696	500	04	
843697	50c	7e	01	00	
843697	512	00	00	00	00	
843698	560	20	
843698	504	00	1a	01	
843700	509	82	05	f5	01	7b	02	
843701	538	00	00	f8	05	7a	05	f2	01	
843704	528	00	
843704	534	1b	08	
843707	500	04	
843709	52c	00	
843709	504	00	1a	01	
843710	544	0a	d0	15	09	b0	04	
843712	508	00	00	03	00	01	
843715	513	00	00	00	00	
843718	500	04	
843720	504	00	1a	01	
843723	512	00	00	00	00	
843724	520	00	09	05	05	03	04	05	04	
843724	534	1b	08	
843730	548	0f	d0	00	0b	c0	00	
843730	524	00	00	00	00	05	00	05	09	
843731	500	04	
843731	504	00	1a	01	
843735	540	0b	b0	00	0d	c0	00	
843739	54c	0d	c0	00	0c	80	00	
843741	513	00	00	00	00	
843743	500	04	
843745	504	00	1a	01	
843745	534	1b	08	
843748	50c	7e	01	00	
843749	512	00	00	00	00	
843751	509	83	05	f5	01	7b	02	
843752	538	00	00	f8	05	7a	05	f2	01	
843752	500	04	
843753	504	00	1a	01	
843762	544	0a	80	16	09	c0	04	
843765	564	22	
843765	568	1f	
843765	508	00	00	03	00	01	
843765	500	04	
843765	504	00	1a	01	
843767	513	00	00	00	00	
843767	534	1b	08	
843774	520	00	09	05	05	03	04	05	04	
843774	500	04	
843775	512	00	00	00	00	
843778	504	00	1a	01	
843779	510	7a	05	00	
843779	55c	21	
843781	548	0f	c0	00	0b	c0	00	
843781	524	00	00	00	00	05	00	05	09	
843784	570	1f	
843786	56c	1f	
843786	540	0b	b0	00	0d	c0	00	
843786	504	00	1a	01	
843787	500	04	
843789	514	00	04	00	
843789	534	1a	08	
843791	54c	0d	c0	00	0c	80	00	
843793	513	00	00	00	00	
843797	500	04	
843797	504	00	1a	01	
843799	50c	80	01	00	
843801	512	00	00	00	00	
843802	509	87	05	f5	01	7b	02	
843803	538	00	00	f8	05	7a	05	f2	01	
843806	528	00	
843808	500	04	
843808	504	00	1a	01	
843811	534	1a	08	
843812	52c	00	
843814	544	0a	50	17	09	c0	04	
843814	508	00	00	03	00	01	
843819	513	00	00	00	00	
843819	500	04	
843820	504	00	1a	01	
843826	520	00	09	05	05	03	04	05	04	
843827	512	00	00	00	00	
843830	500	04	
843830	504	00	1a	01	
843831	534	14	08	
843832	548	0f	c0	00	0b	c0	00	
843832	524	00	00	00	00	05	00	05	09	
843838	540	0b	b0	00	0d	c0	00	
843839	554	00	00	00	00	
843841	54c	0d	c0	00	0c	80	00	
843844	504	00	1a	01	
843844	500	04	
843845	513	00	00	00	00	
843850	50c	7e	01	00	
843852	504	00	1a	01	
843853	512	00	00	00	00	
843854	550	2d	2d	2c	00	
843854	500	04	
843854	509	86	05	f5	01	7b	02	
843854	534	1a	08	
843859	538	00	00	f8	05	7a	05	f2	01	
843863	504	00	1a	01	
843863	564	22	
843864	500	04	
843864	544	0a	00	14	09	c0	04	
843865	508	00	00	03	00	01	
843871	513	00	00	00	00	
843874	504	00	1a	01	
843875	534	19	08	
843875	500	04	
843878	520	00	09	05	05	03	04	05	04	
843879	512	00	00	00	00	
843880	510	7a	05	00	
843884	548	0f	d0	00	0b	c0	00	
843884	524	00	00	00	00	05	00	05	09	
843885	504	00	1a	01	
843887	500	04	
843888	514	00	04	00	
843890	540	0b	b0	00	0d	c0	00	
843893	54c	0d	c0	00	0c	80	00	
843896	534	15	08	
843896	504	00	1a	01	
843897	513	00	00	00	00	
843898	500	04	
843899	560	20	
843901	50c	7f	01	00	
843904	509	82	05	f5	01	7b	02	
843905	512	00	00	00	00	
843905	538	00	00	f8	05	7a	05	f2	01	
843906	528	00	
843909	504	00	1a	01	
843909	500	04	
843913	52c	00	
843916	508	00	00	04	00	01	
843918	544	0a	60	16	08	c0	04	
843918	534	15	08	
843918	504	00	1a	01	
843920	500	04	
843923	513	00	00	00	00	
843928	520	00	09	05	05	03	04	05	04	
843930	504	00	1a	01	
843931	500	04	
843931	512	00	00	00	00	
843936	548	0f	c0	00	0b	c0	00	
843936	524	00	00	00	00	05	00	05	09	
843940	540	0b	b0	00	0d	c0	00	
843940	534	16	08	
843940	504	00	1a	01	
843942	500	04	
843945	54c	0d	c0	00	0c	80	00	
843949	513	00	00	00	00	
843951	504	00	1d	01	
843952	50c	7f	01	00	
843954	500	04	
843955	509	83	05	f5	01	7b	02	
843956	538	00	00	f8	05	7a	05	f2	01	
843957	512	00	00	00	00	
843962	534	14	08	
843962	504	00	1a	01	
843964	568	1f	
843966	564	22	
843967	500	04	
843967	508	00	00	03	00	01	
843970	544	0a	30	15	09	c0	04	
843973	504	00	1a	01	
843975	513	00	00	00	00	
843976	500	04	
843978	520	00	09	05	05	03	04	05	04	
843980	55c	21	
843981	510	7a	05	00	
843984	534	15	08	
843984	512	00	00	00	00	
843984	504	00	1a	01	
843985	570	1f	
843986	548	0f	c0	00	0b	c0	00	
843987	524	00	00	00	00	05	00	05	09	
843987	56c	1f	
843987	500	04	
843989	514	00	04	00	
843992	540	0b	b0	00	0d	c0	00	
843995	504	00	1a	01	
843998	54c	0d	c0	00	0c	90	00	
843999	500	04	
844001	513	00	00	00	00	
844003	50c	7c	01	00	
844004	534	16	08	
844006	509	86	05	f5	01	7b	02	
844006	504	00	1a	01	
844007	538	00	00	f8	05	7a	05	f2	01	
844008	528	00	
844011	512	00	00	00	00	
844011	500	04	
844014	52c	00	
844017	504	00	1a	01	
844018	508	00	00	03	00	01	
844021	500	04	
844022	544	09	10	15	09	b0	04	
844026	534	13	08	
844027	513	00	00	00	00	
844028	504	00	1a	01	
844031	520	00	09	05	05	03	04	05	04	
844032	500	04	
844035	512	00	00	00	00	
844038	548	0f	c0	00	0b	c0	00	
844038	524	00	00	00	00	05	00	05	09	
844039	504	00	1a	01	
844040	554	00	00	00	00	
844042	540	0b	b0	00	0d	c0	00	
844043	500	04	
844048	534	14	08	
844058	54c	0d	c0	00	0c	90	00	
844058	504	00	1a	01	
844058	513	00	00	00	00	
844058	500	04	
844058	50c	84	01	00	
844058	550	2d	2d	2c	00	
844058	509	82	05	f5	01	7b	02	
844058	538	00	00	f8	05	7a	05	f1	01	
844061	512	00	00	00	00	
844061	504	00	1a	01	
844119	564	22	
844119	500	04	
844119	508	00	00	03	00	01	
844119	534	17	08	
844120	504	00	1a	01	
844120	544	0a	50	15	09	c0	04	
844120	500	04	
844120	513	00	00	00	00	
844120	520	00	09	05	05	03	04	05	04	
844120	510	79	05	00	
844122	504	00	1a	01	
844123	512	00	00	00	00	
844123	500	04	
844123	548	0f	c0	00	43	c0	00	
844123	524	00	00	00	00	05	00	05	09	
844123	514	00	04	00	
844123	534	22	08	
844123	540	0b	b0	00	0e	c0	00	
844123	504	00	1a	01	
844123	500	04	
844126	560	20	
844126	54c	0d	c0	00	0c	90	00	
844126	513	00	00	00	00	
844126	50c	82	01	00	
844126	504	00	1a	01	
844127	509	8d	05	f4	01	7b	02	
844127	500	04	
844127	528	00	
844127	538	00	00	f8	05	7a	05	f1	01	
844127	534	2d	08	
844129	512	00	00	00	00	
844129	508	00	00	05	00	01	
844130	500	04	
844130	544	09	a0	14	09	c0	04	
844130	504	00	1a	01	
844131	513	00	00	00	00	
844132	520	00	09	05	05	03	04	05	04	
844133	500	04	
844133	534	17	08	
844138	504	00	1a	01	
844141	512	00	00	00	00	
844143	548	0f	c0	00	61	c0	00	
844143	524	00	00	00	00	05	00	05	09	
844144	500	04	
844144	540	0b	b0	00	0d	d0	00	
844149	504	00	1a	01	
844154	54c	0d	c0	00	0c	90	00	
844155	500	04	
844155	534	22	08	
844156	50c	7f	01	00	
844158	513	00	00	00	00	
844159	509	89	05	f5	01	88	02	
844160	504	00	1a	01	
844161	538	00	00	f8	05	7a	05	fb	01	
844165	512	00	00	00	00	
844165	568	1f	
844166	500	04	
844166	564	22	
844171	508	00	00	04	00	01	
844171	504	00	1a	01	
844177	544	0a	60	15	09	b0	04	
844177	534	2d	08	
844178	500	04	
844181	55c	21	
844182	504	00	1a	01	
844183	510	7a	05	00	
844183	513	00	00	00	00	
844184	520	00	09	05	05	03	04	05	04	
844186	570	1f	
844188	56c	1f	
844190	500	04	
844191	512	00	00	00	00	
844191	514	00	04	00	
844193	504	00	1a	01	
844194	548	0f	c0	00	65	c0	00	
844194	524	00	00	00	00	05	00	05	09	
844196	540	0b	b0	00	0d	c0	00	
844199	534	2e	08	
844200	500	04	
844204	504	00	1a	01	
844207	54c	0d	c0	00	0c	80	00	
844207	50c	7f	01	00	
844209	513	00	00	00	00	
844210	509	91	05	f4	01	88	02	
844210	500	04	
844211	528	00	
844212	538	00	00	f8	05	7a	05	fb	01	
844215	504	00	1a	01	
844217	512	00	00	00	00	
844218	52c	00	
844221	534	25	08	
844221	500	04	
844222	508	00	00	05	00	01	
844226	504	00	1a	01	
844227	544	0a	f0	14	09	c0	04	
844234	500	04	
844235	513	00	00	00	00	
844235	520	00	09	05	05	03	04	05	04	
844237	504	00	1a	01	
844242	534	30	08	
844245	554	00	00	00	00	
844245	512	00	00	00	00	
844245	500	04	
844246	548	0f	c0	00	4b	c0	00	
844246	524	00	00	00	00	05	00	05	09	
844248	540	0b	b0	00	0d	c0	00	
844248	504	00	1a	01	
844255	500	04	
844256	550	2d	2d	2c	00	
844257	54c	0d	c0	00	0c	80	00	
844260	50c	7f	01	00	
844260	504	00	1a	01	
844261	513	00	00	00	00	
844263	509	87	05	f5	01	8d	02	
844263	538	00	00	f8	05	7a	05	fe	01	
844264	534	2f	08	
844266	500	04	
844267	564	22	
844269	512	00	00	00	00	
844270	504	00	1a	01	
844273	508	00	00	05	00	01	
844277	500	04	
844279	544	0a	10	16	09	b0	04	
844281	504	00	1a	01	
844284	510	7a	05	00	
844284	534	26	08	
844287	513	00	00	00	00	
844287	520	00	09	05	05	03	04	05	04	
844290	500	04	
844292	504	00	1a	01	
844295	514	00	04	00	
844295	512	00	00	00	00	
844299	548	0f	c0	00	67	c0	00	
844299	524	00	00	00	00	05	00	05	09	
844299	540	0b	b0	00	0d	c0	00	
844300	500	04	
844301	560	20	
844303	504	00	1a	01	
844306	534	2f	08	
844308	54c	0d	c0	00	0c	80	00	
844310	50c	84	01	00	
844311	500	04	
844313	513	00	00	00	00	
844313	528	00	
844313	509	90	05	f5	01	8d	02	
844314	538	00	00	f8	05	7a	05	fe	01	
844314	504	00	1a	01	
844319	52c	00	
844321	512	00	00	00	00	
844322	500	04	
844325	508	00	00	04	00	01	
844325	504	00	1a	01	
844328	534	26	08	
844329	544	0a	d0	16	09	c0	04	
844333	500	04	
844336	504	00	1a	01	
844339	513	00	00	00	00	
844339	520	00	09	05	05	03	04	05	04	
844345	500	04	
844347	512	00	00	00	00	
844349	504	00	1a	01	
844350	534	28	08	
844351	548	0f	c0	00	3b	c0	00	
844351	524	00	00	00	00	05	00	05	09	
844351	540	0b	b0	00	0d	c0	00	
844356	500	04	
844358	504	00	1a	01	
844360	54c	0d	c0	00	0c	90	00	
844360	50c	7d	01	00	
844364	509	87	05	f5	01	90	02	
