3249	500	04	
3255	550	1a	1a	1a	02	
3259	500	04	
3264	508	00	00	05	00	01	
3264	544	0b	a0	00	09	50	05	
3266	548	0f	c0	00	09	b0	00	
3270	500	04	
3277	54c	0d	e0	00	0b	80	00	
3281	500	04	
3287	554	00	00	00	02	
3290	52c	00	
3290	524	00	00	11	00	05	00	05	19	
3291	528	00	
3293	520	11	19	11	05	13	05	05	04	
3294	500	04	
3294	512	00	00	00	00	
3295	50c	84	01	00	
3297	513	00	00	00	00	
3302	534	34	08	
3305	500	04	
3308	510	54	0c	01	
3315	508	00	00	05	00	01	
3316	500	04	
3323	538	00	00	98	02	98	02	f7	00	
3327	500	04	
3328	514	00	04	00	
3328	564	1d	
3337	540	08	b0	00	0d	c0	00	
3338	500	04	
3348	500	04	
3350	568	2a	
3360	56c	1e	
3362	500	04	
3365	544	0b	a0	00	09	40	05	
3366	508	00	00	05	00	01	
3367	548	0f	c0	00	09	b0	00	
3367	509	8b	05	f5	01	ea	01	
3367	55c	1f	
3373	500	04	
3378	54c	0c	f0	00	0b	80	00	
3383	500	04	
3391	52c	00	
3391	524	00	00	11	00	05	00	05	19	
3393	528	00	
3393	520	11	19	11	05	13	05	05	04	
3394	500	04	
3395	512	00	00	00	00	
3396	50c	88	01	00	
3398	513	00	00	00	00	
3403	534	33	08	
3405	500	04	
3409	510	50	0c	01	
3415	560	1e	
3417	508	00	00	05	00	01	
3419	500	04	
3424	538	00	00	98	02	98	02	f7	00	
3429	500	04	
3430	514	00	04	00	
3430	564	1d	
3438	540	09	b0	00	0d	c0	00	
3440	500	04	
3451	500	04	
3457	550	1a	1a	1a	02	
3462	500	04	
3467	544	0b	a0	00	09	50	05	
3468	508	00	00	05	00	01	
3468	548	0f	c0	00	09	b0	00	
3476	500	04	
3479	54c	0c	f0	00	0b	80	00	
3486	500	04	
3488	554	00	00	00	02	
3491	52c	00	
3491	524	00	00	11	00	05	00	05	19	
3494	528	00	
3495	520	11	19	11	05	13	05	05	04	
3496	512	00	00	00	00	
3497	50c	94	01	00	
3497	500	04	
3499	513	00	00	00	00	
3504	534	33	08	
3508	500	04	
3510	510	4d	0c	01	
3519	508	00	00	05	00	01	
3521	500	04	
3525	538	00	00	98	02	98	02	f7	00	
3531	514	00	04	00	
3531	564	1d	
3532	500	04	
3539	540	08	b0	00	0d	c0	00	
3543	500	04	
3551	568	2a	
3554	500	04	
3561	56c	1e	
3565	500	04	
3567	544	0c	a0	00	09	50	05	
3568	509	8b	05	f5	01	e9	01	
3568	55c	1f	
3570	508	00	00	05	00	01	
3571	548	0f	c0	00	09	b0	00	
3576	500	04	
3580	54c	0c	f0	00	0b	80	00	
3589	500	04	
3593	52c	00	
3595	524	00	00	11	00	05	00	05	19	
3595	528	00	
3595	520	11	19	11	05	13	05	05	04	
3597	512	00	00	00	00	
3598	50c	84	01	00	
3600	500	04	
3600	513	00	00	00	00	
3605	534	33	08	
3611	500	04	
3612	510	4f	0c	01	
3616	560	1e	
3621	508	00	00	05	00	01	
3622	500	04	
3626	538	00	00	98	02	98	02	f7	00	
3632	514	00	04	00	
3632	564	1d	
3633	500	04	
3640	540	08	b0	00	0d	c0	00	
3646	500	04	
3657	500	04	
3660	550	1a	1a	1a	02	
3668	500	04	
3669	544	0b	a0	00	09	40	05	
3672	548	0f	c0	00	09	b0	00	
3672	508	00	00	05	00	01	
3679	500	04	
3683	54c	0c	f0	00	0b	80	00	
3689	554	00	00	00	02	
3690	500	04	
3694	52c	00	
3696	524	00	00	11	00	05	00	05	19	
3696	528	00	
3696	520	11	19	11	05	13	05	05	04	
3698	512	00	00	00	00	
3699	50c	8b	01	00	
3701	513	00	00	00	00	
3703	500	04	
3706	534	32	08	
3713	510	51	0c	01	
3714	500	04	
3723	508	00	00	05	00	01	
3725	500	04	
3727	538	00	00	98	02	98	02	f7	00	
3733	514	00	04	00	
3733	564	1d	
3736	500	04	
3742	540	08	b0	00	0d	c0	00	
3747	500	04	
3752	568	2a	
3760	500	04	
3762	56c	1e	
3769	509	8b	05	f5	01	e9	01	
3769	55c	1f	
3770	544	0b	a0	00	09	50	05	
3771	500	04	
3774	548	0f	c0	00	09	b0	00	
3774	508	00	00	05	00	01	
3782	500	04	
3784	54c	0c	f0	00	0b	80	00	
3793	500	04	
3795	52c	00	
3796	524	00	00	11	00	05	00	05	19	
3796	528	00	
3796	520	11	19	11	05	13	05	05	04	
3799	512	00	00	00	00	
3800	50c	98	01	00	
3802	513	00	00	00	00	
3804	500	04	
3807	534	33	08	
3814	510	52	0c	01	
3817	560	1e	
3818	500	04	
3825	508	00	00	05	00	01	
3828	500	04	
3828	538	00	00	98	02	98	02	f7	00	
3834	564	1d	
3834	514	00	04	00	
3839	500	04	
3843	540	09	b0	00	0d	c0	00	
3850	500	04	
3860	550	1a	1a	1a	02	
3861	500	04	
3873	544	0c	a0	00	09	50	05	
3874	500	04	
3876	548	0f	c0	00	09	b0	00	
3876	508	00	00	05	00	01	
3885	500	04	
3885	54c	0c	00	01	0b	80	00	
3890	554	00	00	00	02	
3896	500	04	
3898	52c	00	
3898	524	00	00	11	00	05	00	05	19	
3898	528	00	
3898	520	11	19	11	05	13	05	05	04	
3900	512	00	00	00	00	
3901	50c	8d	01	00	
3903	513	00	00	00	00	
3907	500	04	
3908	534	33	08	
3916	510	52	0c	01	
3918	500	04	
3927	508	00	00	05	00	01	
3929	538	00	00	98	02	98	02	f7	00	
3931	500	04	
3935	514	00	04	00	
3935	564	1d	
3942	500	04	
3944	540	09	b0	00	0d	c0	00	
3953	500	04	
3953	568	2a	
3963	56c	1e	
3964	500	04	
3970	509	8b	05	f5	01	ea	01	
3970	55c	1f	
3974	500	04	
3975	544	0b	a0	00	09	50	05	
3976	548	0f	c0	00	09	b0	00	
3978	508	00	00	05	00	01	
3986	54c	0c	f0	00	0b	80	00	
3988	500	04	
3997	52c	00	
3997	524	00	00	11	00	05	00	05	19	
3998	528	00	
3998	520	11	19	11	05	13	05	05	04	
3998	500	04	
4001	512	00	00	00	00	
4002	50c	7d	01	00	
4004	513	00	00	00	00	
4009	534	32	08	
4009	500	04	
4017	510	51	0c	01	
4018	560	1e	
4020	500	04	
4029	508	00	00	05	00	01	
4030	538	00	00	98	02	98	02	f7	00	
4031	500	04	
4036	514	00	04	00	
4036	564	1d	
4045	500	04	
4046	540	08	b0	00	0d	c0	00	
4055	500	04	
4060	550	1a	1a	1a	02	
4066	500	04	
4075	544	0b	a0	00	09	50	05	
4077	500	04	
4079	548	0f	c0	00	09	b0	00	
4080	508	00	00	05	00	01	
4087	54c	0d	00	01	0b	80	00	
4088	500	04	
4091	554	00	00	00	02	
4098	52c	00	
4098	524	00	00	11	00	05	00	05	19	
4099	528	00	
4100	520	11	19	11	05	13	05	05	04	
4102	500	04	
4102	512	00	00	00	00	
4103	50c	8b	01	00	
4105	513	00	00	00	00	
4110	534	33	08	
4112	500	04	
4118	510	50	0c	01	
4123	500	04	
4131	508	00	00	05	00	01	
4131	538	00	00	98	02	98	02	f7	00	
4134	500	04	
4137	514	00	04	00	
4137	564	1d	
4145	500	04	
4146	540	08	a0	00	0d	c0	00	
4154	568	2a	
4159	500	04	
4164	56c	1e	
4169	500	04	
4171	509	8c	05	f5	01	e8	01	
4171	55c	1f	
4176	544	0b	a0	00	09	50	05	
4180	548	0f	c0	00	09	b0	00	
4180	500	04	
4182	508	00	00	05	00	01	
4188	54c	0c	f0	00	0b	80	00	
4191	500	04	
4199	52c	00	
4199	524	00	00	11	00	05	00	05	19	
4200	528	00	
4200	520	11	19	11	05	13	05	05	04	
4202	500	04	
4203	512	00	00	00	00	
4204	50c	8c	01	00	
4206	513	00	00	00	00	
4211	534	32	08	
4215	500	04	
4220	510	51	0c	01	
4220	560	1e	
4226	500	04	
4232	538	00	00	98	02	98	02	f7	00	
4233	508	00	00	05	00	01	
4237	500	04	
4238	514	00	04	00	
4238	564	1d	
4247	540	08	a0	00	0d	c0	00	
4250	500	04	
4259	500	04	
4262	550	1a	1a	1a	02	
4272	500	04	
4277	544	0b	a0	00	09	40	05	
4281	548	0f	c0	00	09	b0	00	
4283	500	04	
4284	508	00	00	05	00	01	
4289	54c	0c	f0	00	0b	80	00	
4294	554	00	00	00	02	
4296	500	04	
4301	528	00	
4301	520	11	19	11	05	13	05	05	04	
4302	52c	00	
4302	524	00	00	11	00	05	00	05	19	
4304	512	00	00	00	00	
4305	50c	89	01	00	
4305	500	04	
4307	513	00	00	00	00	
4312	534	32	08	
4316	500	04	
4321	510	52	0c	01	
4329	500	04	
4333	538	00	00	98	02	98	02	f7	00	
4335	508	00	00	05	00	01	
4339	514	00	04	00	
4339	564	1d	
4340	500	04	
4348	540	08	a0	00	0d	c0	00	
4351	500	04	
4355	568	2a	
4362	500	04	
4365	56c	1e	
4372	509	8b	05	f5	01	e9	01	
4372	55c	1f	
4373	500	04	
4378	544	0b	a0	00	09	40	05	
4382	548	0f	c0	00	09	b0	00	
4386	508	00	00	05	00	01	
4386	500	04	
4390	54c	0c	f0	00	0b	80	00	
4397	500	04	
4402	528	00	
4402	520	11	19	11	05	13	05	05	04	
4403	52c	00	
4403	524	00	00	11	00	05	00	05	19	
4405	512	00	00	00	00	
4406	50c	85	01	00	
4408	500	04	
4408	513	00	00	00	00	
4413	534	32	08	
4419	500	04	
4421	560	1e	
4422	510	51	0c	01	
4430	500	04	
4434	538	00	00	98	02	98	02	f5	00	
4437	508	00	00	05	00	01	
4440	514	00	04	00	
4440	564	1d	
4443	500	04	
4449	540	08	b0	00	0d	c0	00	
4454	500	04	
4464	550	1a	1a	1a	02	
4465	500	04	
4476	500	04	
4480	544	0c	a0	00	09	40	05	
4483	548	0f	c0	00	09	b0	00	
4487	500	04	
4488	508	00	00	05	00	01	
4491	54c	0d	e0	00	0b	80	00	
4494	554	00	00	00	02	
4500	500	04	
4503	528	00	
4503	520	11	19	11	05	13	05	05	04	
4504	52c	00	
4504	524	00	00	11	00	05	00	05	19	
4506	512	00	00	00	00	
4507	50c	98	01	00	
4509	513	00	00	00	00	
4511	500	04	
4514	534	32	08	
4522	500	04	
4524	510	52	0c	01	
4533	500	04	
4535	538	00	00	98	02	98	02	f7	00	
4539	508	00	00	05	00	01	
4541	564	1d	
4541	514	00	04	00	
4544	500	04	
4550	540	09	b0	00	0d	c0	00	
4556	568	2a	
4557	500	04	
4566	56c	1e	
4568	500	04	
4573	509	8b	05	f5	01	ea	01	
4573	55c	1f	
4579	500	04	
4580	544	0b	a0	00	09	40	05	
4584	548	0f	c0	00	09	b0	00	
4589	500	04	
4594	508	00	00	05	00	01	
4594	54c	0c	f0	00	0b	80	00	
4600	500	04	
4604	528	00	
4604	520	11	19	11	05	13	05	05	04	
4605	52c	00	
4605	524	00	00	11	00	05	00	05	19	
4607	512	00	00	00	00	
4608	50c	92	01	00	
4610	513	00	00	00	00	
4614	500	04	
4615	534	32	08	
4622	560	1e	
4624	500	04	
4625	510	4d	0c	01	
4635	500	04	
4636	538	00	00	98	02	98	02	f7	00	
4641	508	00	00	05	00	01	
4642	514	00	04	00	
4642	564	1d	
4646	500	04	
4651	540	08	b0	00	0d	c0	00	
4657	500	04	
4665	550	1a	1a	1a	02	
4671	500	04	
4681	500	04	
4682	544	0b	a0	00	09	40	05	
4685	548	0f	c0	00	09	b0	00	
4692	508	00	00	05	00	01	
4692	500	04	
