86329	500	04	
86555	504	00	1a	01	
86555	560	17	
86555	512	00	00	00	00	
86557	548	0e	d0	00	a0	c0	00	
86557	524	00	00	00	00	05	00	05	09	
86563	500	04	
86564	540	07	90	00	0c	b0	00	
86564	534	4e	08	
86564	544	0a	90	00	07	40	05	
86565	504	00	1a	01	
86570	508	00	00	00	00	03	
86570	509	ad	05	f5	01	65	03	
86570	538	00	00	aa	02	aa	02	10	02	
86574	500	04	
86574	513	00	00	00	00	
86575	520	00	09	05	05	03	05	05	04	
86576	504	00	1a	01	
86581	512	00	00	00	00	
86585	500	04	
86586	534	48	08	
86589	504	00	1a	01	
86590	50c	a0	05	01	
86592	54c	0c	c0	00	0c	90	00	
86592	52c	00	
86596	500	04	
86598	504	00	1a	01	
86600	513	00	00	00	00	
86606	510	78	05	00	
86606	534	49	08	
86607	500	04	
86609	512	00	00	00	00	
86610	548	0e	d0	00	8a	c0	00	
86610	524	00	00	00	00	05	00	05	09	
86610	504	00	1a	01	
86616	540	07	90	00	0b	a0	00	
86616	544	0a	90	00	07	40	05	
86618	500	04	
86618	528	00	
86619	564	17	
86620	504	00	1a	01	
86623	509	ab	05	f4	01	64	03	
86623	538	00	00	aa	02	aa	02	0f	02	
86623	508	00	00	00	00	03	
86626	513	00	00	00	00	
86629	520	00	09	05	05	03	05	05	04	
86629	534	4e	08	
86629	500	04	
86631	504	00	1a	01	
86632	514	00	04	00	
86633	512	00	00	00	00	
86640	500	04	
86641	50c	92	05	01	
86642	504	00	1a	01	
86644	54c	0c	c0	00	0c	90	00	
86650	500	04	
86651	534	48	08	
86652	550	17	17	17	00	
86652	513	00	00	00	00	
86653	504	00	1a	01	
86659	512	00	00	00	00	
86662	548	0f	d0	00	8b	c0	00	
86662	524	00	00	00	00	05	00	05	09	
86662	500	04	
86664	504	00	1a	01	
86667	540	07	90	00	0c	b0	00	
86667	544	0a	90	00	07	30	05	
86670	570	17	
86671	534	49	08	
86672	508	00	00	00	00	03	
86672	509	ad	05	f5	01	64	03	
86675	538	00	00	aa	02	aa	02	0f	02	
86675	500	04	
86675	504	00	1a	01	
86678	513	00	00	00	00	
86681	520	00	09	05	05	03	05	05	04	
86684	500	04	
86685	512	00	00	00	00	
86686	504	00	1a	01	
86691	568	18	
86692	50c	97	05	01	
86695	52c	00	
86695	534	50	08	
86695	500	04	
86695	54c	0b	c0	00	0c	90	00	
86697	504	00	1a	01	
86698	56c	18	
86704	513	00	00	00	00	
86705	500	04	
86707	510	78	05	00	
86708	504	00	1a	01	
86711	512	00	00	00	00	
86713	548	0e	d0	00	a0	c0	00	
86713	524	00	00	00	00	05	00	05	09	
86715	534	48	08	
86716	500	04	
86717	55c	18	
86719	540	07	90	00	0c	b0	00	
86719	528	00	
86719	544	0a	90	00	08	40	05	
86719	504	00	1a	01	
86722	564	17	
86723	538	00	00	aa	02	aa	02	0f	02	
86723	509	ac	05	f4	01	65	03	
86723	508	00	00	00	00	03	
86727	500	04	
86730	504	00	1a	01	
86730	513	00	00	00	00	
86731	520	00	09	05	05	03	05	05	04	
86732	554	00	00	00	00	
86733	514	00	04	00	
86736	534	49	08	
86737	512	00	00	00	00	
86739	500	04	
86741	504	00	1a	01	
86743	50c	99	05	01	
86746	54c	0c	c0	00	0c	90	00	
86749	500	04	
86752	504	00	1a	01	
86755	560	17	
86756	513	00	00	00	00	
86759	534	53	08	
86760	500	04	
86763	512	00	00	00	00	
86763	504	00	1a	01	
86765	548	0f	d0	00	87	c0	00	
86765	524	00	00	00	00	05	00	05	09	
86769	540	07	a0	00	0c	b0	00	
86771	544	0a	90	00	08	40	05	
86771	500	04	
86774	538	00	00	aa	02	aa	02	0f	02	
86777	509	ab	05	f5	01	65	03	
86777	504	00	1a	01	
86777	508	00	00	00	00	03	
86780	534	48	08	
86782	500	04	
86782	513	00	00	00	00	
86783	520	00	09	05	05	03	05	05	04	
86785	504	00	1a	01	
86789	512	00	00	00	00	
86794	500	04	
86797	50c	98	05	01	
86797	52c	00	
86797	504	00	1a	01	
86798	54c	0c	c0	00	0c	90	00	
86801	534	49	08	
86804	500	04	
86807	504	00	1a	01	
86809	510	78	05	00	
86810	513	00	00	00	00	
86815	512	00	00	00	00	
86818	500	04	
86818	548	0e	d0	00	a2	c0	00	
86818	524	00	00	00	00	05	00	05	09	
86818	504	00	1a	01	
86821	540	07	90	00	0b	a0	00	
86821	528	00	
86821	564	17	
86822	544	0a	90	00	08	40	05	
86822	534	53	08	
86825	508	00	00	00	00	03	
86828	509	ad	05	f4	01	62	03	
86828	538	00	00	aa	02	aa	02	0e	02	
86828	500	04	
86829	504	00	1a	01	
86833	520	00	09	05	05	03	05	05	04	
86834	514	00	04	00	
86835	513	00	00	00	00	
86837	500	04	
86840	504	00	1a	01	
86841	512	00	00	00	00	
86844	534	49	08	
86845	50c	97	05	01	
86849	500	04	
86849	54c	0b	c0	00	0c	90	00	
86851	504	00	1a	01	
86853	550	17	17	17	00	
86859	500	04	
86861	513	00	00	00	00	
86862	504	00	1a	01	
86866	534	49	08	
86869	512	00	00	00	00	
86869	548	0e	d0	00	86	c0	00	
86870	524	00	00	00	00	05	00	05	09	
86870	500	04	
86871	570	17	
86871	540	07	90	00	0c	b0	00	
86873	504	00	1a	01	
86874	544	0a	90	00	08	30	05	
86876	508	00	00	00	00	03	
86876	509	a9	05	f5	01	62	03	
86879	538	00	00	aa	02	aa	02	0e	02	
86881	500	04	
86884	504	00	1a	01	
86885	520	00	09	05	05	03	05	05	04	
86886	534	50	08	
86887	513	00	00	00	00	
86892	568	18	
86892	500	04	
86893	512	00	00	00	00	
86895	504	00	1a	01	
86898	50c	98	05	01	
86898	52c	00	
86899	56c	18	
86901	54c	0c	c0	00	0c	90	00	
86904	500	04	
86906	504	00	1a	01	
86908	534	49	08	
86910	510	78	05	00	
86913	513	00	00	00	00	
86914	500	04	
86917	504	00	1a	01	
86918	55c	18	
86919	512	00	00	00	00	
86919	548	0f	d0	00	9e	c0	00	
86919	524	00	00	00	00	05	00	05	09	
86921	528	00	
86922	564	17	
86923	540	07	90	00	0c	b0	00	
86924	544	0a	90	00	08	30	05	
86925	500	04	
86928	508	00	00	00	00	03	
86928	509	a8	05	f5	01	60	03	
86928	538	00	00	aa	02	aa	02	0e	02	
86929	504	00	1a	01	
86929	534	4a	08	
86934	554	00	00	00	00	
86935	514	00	04	00	
86936	500	04	
86936	520	00	09	05	05	03	05	05	04	
86939	504	00	1a	01	
86944	513	00	00	00	00	
86945	512	00	00	00	00	
86947	50c	9a	05	01	
86947	500	04	
86950	504	00	1a	01	
86951	534	52	08	
86953	54c	0c	c0	00	0c	90	00	
86956	560	17	
86959	500	04	
86961	504	00	1a	01	
86965	513	00	00	00	00	
86969	500	04	
86970	548	0e	d0	00	90	c0	00	
86970	524	00	00	00	00	05	00	05	09	
86971	512	00	00	00	00	
86972	504	00	1a	01	
86973	540	08	a0	00	0c	b0	00	
86973	534	48	08	
86976	544	0a	90	00	08	30	05	
86978	508	00	00	00	00	03	
86981	509	ac	05	f4	01	60	03	
86981	538	00	00	aa	02	aa	02	0e	02	
86981	500	04	
86983	504	00	1a	01	
86988	520	00	09	05	05	03	05	05	04	
86991	500	04	
86991	513	00	00	00	00	
86994	504	00	1a	01	
86995	534	4a	08	
86997	512	00	00	00	00	
87000	52c	00	
87000	50c	a4	05	01	
87002	500	04	
87003	54c	0c	c0	00	0c	90	00	
87005	504	00	1a	01	
87011	510	78	05	00	
87013	500	04	
87015	534	51	08	
87016	504	00	1a	01	
87017	513	00	00	00	00	
87022	548	0f	d0	00	90	c0	00	
87023	524	00	00	00	00	05	00	05	09	
87023	528	00	
87023	512	00	00	00	00	
87023	564	17	
87024	500	04	
87025	540	07	a0	00	0c	b0	00	
87026	544	0a	90	00	08	40	05	
87027	504	00	1a	01	
87029	508	00	00	00	00	03	
87032	509	a9	05	f5	01	5d	03	
87032	538	00	00	aa	02	aa	02	0a	02	
87035	500	04	
87036	514	00	04	00	
87037	534	48	08	
87038	504	00	1a	01	
87040	520	00	09	05	05	03	05	05	04	
87043	513	00	00	00	00	
87046	500	04	
87049	50c	99	05	01	
87052	504	00	1a	01	
87052	512	00	00	00	00	
87055	550	17	17	17	00	
87055	54c	0c	c0	00	0c	90	00	
87057	500	04	
87059	534	47	08	
87060	504	00	1a	01	
87068	500	04	
87069	513	00	00	00	00	
87071	504	00	1a	01	
87074	570	17	
87074	548	0f	d0	00	9e	c0	00	
87074	524	00	00	00	00	05	00	05	09	
87075	512	00	00	00	00	
87075	540	07	90	00	0c	b0	00	
87079	500	04	
87080	508	00	00	00	00	03	
87080	509	ae	05	f4	01	5d	03	
87080	538	00	00	aa	02	aa	02	0a	02	
87080	544	0a	90	00	07	30	05	
87083	534	50	08	
87084	504	00	1a	01	
87090	500	04	
87091	520	00	09	05	05	03	05	05	04	
87093	568	18	
87093	504	00	1a	01	
87095	513	00	00	00	00	
87099	52c	00	
87100	50c	9c	05	01	
87100	56c	18	
87103	500	04	
87103	512	00	00	00	00	
87103	534	47	08	
87104	504	00	1a	01	
87107	54c	0c	c0	00	0c	90	00	
87112	500	04	
87113	510	77	05	00	
87115	504	00	1a	01	
87119	55c	18	
87121	513	00	00	00	00	
87125	500	04	
87125	528	00	
87125	534	4a	08	
87125	564	17	
87125	548	0e	d0	00	86	c0	00	
87126	504	00	1a	01	
87126	524	00	00	00	00	05	00	05	09	
87126	540	07	90	00	0b	b0	00	
87127	512	00	00	00	00	
87131	508	00	00	00	00	03	
87134	509	a9	05	f5	01	5a	03	
87134	538	00	00	aa	02	aa	02	07	02	
87134	544	0a	90	00	08	40	05	
87134	500	04	
87135	554	00	00	00	00	
87137	504	00	1a	01	
87137	514	00	04	00	
87143	520	00	09	05	05	03	05	05	04	
87144	534	48	08	
87145	500	04	
87148	513	00	00	00	00	
87148	504	00	1a	01	
87151	50c	9f	05	01	
87153	512	00	00	00	00	
87156	500	04	
87157	560	17	
87158	54c	0b	c0	00	0c	90	00	
87159	504	00	1a	01	
87166	534	48	08	
87167	500	04	
87170	504	00	1a	01	
87173	513	00	00	00	00	
87176	548	0f	d0	00	ac	c0	00	
87177	540	07	90	00	0c	b0	00	
87178	524	00	00	00	00	05	00	05	09	
87178	500	04	
87179	512	00	00	00	00	
87181	504	00	1a	01	
87182	508	00	00	00	00	03	
87182	509	b0	05	f4	01	5a	03	
87185	538	00	00	aa	02	98	02	07	02	
87185	544	0a	90	00	08	30	05	
87188	534	4c	08	
87189	500	04	
87192	504	00	1a	01	
87195	520	00	09	05	05	03	05	05	04	
87199	513	00	00	00	00	
87200	500	04	
87200	52c	00	
87202	50c	9d	05	01	
87205	504	00	1a	01	
87205	512	00	00	00	00	
87209	54c	0c	c0	00	0c	90	00	
87210	534	48	08	
87211	500	04	
87214	510	77	05	00	
87214	504	00	1a	01	
87222	500	04	
87224	528	00	
87225	504	00	1a	01	
87228	564	17	
87228	513	00	00	00	00	
87228	548	0f	d0	00	88	c0	00	
87230	524	00	00	00	00	05	00	05	09	
87231	512	00	00	00	00	
87231	540	07	90	00	0c	b0	00	
87231	534	48	08	
87233	508	00	00	00	00	03	
87233	509	ab	05	f5	01	59	03	
87233	538	00	00	aa	02	98	02	04	02	
87236	500	04	
87236	544	0a	90	00	08	40	05	
87237	504	00	1a	01	
87238	514	00	04	00	
87244	500	04	
87246	520	00	09	05	05	03	05	05	04	
87247	504	00	1a	01	
87251	513	00	00	00	00	
87253	534	4b	08	
87253	50c	97	05	01	
87256	500	04	
87256	550	17	17	17	00	
87257	512	00	00	00	00	
87258	504	00	1a	01	
87261	54c	0b	c0	00	0c	90	00	
87265	500	04	
87269	504	00	1a	01	
87273	570	17	
87275	534	49	08	
87276	500	04	
87280	513	00	00	00	00	
87280	548	0f	d0	00	a3	c0	00	
87280	504	00	1a	01	
87281	524	00	00	00	00	05	00	05	09	
87283	540	07	90	00	0c	b0	00	
87283	512	00	00	00	00	
87284	508	00	00	00	00	03	
87284	509	ae	05	f4	01	59	03	
87284	538	00	00	aa	02	98	02	04	02	
87287	544	0a	90	00	08	30	05	
87290	500	04	
87291	504	00	1a	01	
87294	568	18	
87295	534	48	08	
87298	520	00	09	05	05	03	05	05	04	
87298	500	04	
87301	52c	00	
87301	56c	18	
87302	504	00	1a	01	
87303	513	00	00	00	00	
87306	50c	8b	05	01	
87309	512	00	00	00	00	
87309	500	04	
87312	54c	0b	c0	00	0c	90	00	
87313	504	00	1a	01	
87315	510	79	05	00	
87317	534	54	08	
87320	55c	18	
87320	500	04	
87324	504	00	1a	01	
87327	528	00	
87329	564	17	
87329	513	00	00	00	00	
87330	548	0f	d0	00	87	c0	00	
87331	500	04	
87332	524	00	00	00	00	05	00	05	09	
87333	540	07	90	00	0c	b0	00	
87335	538	00	00	aa	02	98	02	01	02	
87335	509	ac	05	f5	01	56	03	
87335	504	00	1a	01	
87338	508	00	00	00	00	03	
87338	512	00	00	00	00	
87338	554	00	00	00	00	
87339	544	0a	90	00	08	40	05	
87339	534	48	08	
87339	514	00	04	00	
87343	500	04	
87346	504	00	1a	01	
87348	520	00	09	05	05	03	05	05	04	
87353	500	04	
87356	50c	86	05	01	
87357	513	00	00	00	00	
87357	504	00	1a	01	
87358	560	17	
87359	534	49	08	
87361	512	00	00	00	00	
87364	54c	0c	c0	00	0c	90	00	
87364	500	04	
87368	504	00	1a	01	
87375	500	04	
87379	504	00	1a	01	
87381	513	00	00	00	00	
87382	534	53	08	
87382	548	0f	d0	00	96	c0	00	
87384	524	00	00	00	00	05	00	05	09	
87384	540	07	90	00	0b	a0	00	
87386	508	00	00	00	00	03	
87386	509	af	05	f4	01	56	03	
87386	538	00	00	aa	02	98	02	01	02	
87386	500	04	
87389	512	00	00	00	00	
87390	504	00	1a	01	
87390	544	0a	90	00	07	30	05	
87398	500	04	
87400	520	00	09	05	05	03	05	05	04	
87401	504	00	1a	01	
87402	534	48	08	
87403	52c	00	
87406	50c	86	05	01	
87407	513	00	00	00	00	
87410	500	04	
87412	504	00	1a	01	
87413	512	00	00	00	00	
87416	54c	0b	c0	00	0c	90	00	
87417	510	77	05	00	
87419	500	04	
87423	504	00	1a	01	
87424	534	48	08	
87427	528	00	
87427	564	17	
87430	500	04	
87433	548	0e	c0	00	a6	c0	00	
87433	513	00	00	00	00	
87434	504	00	1a	01	
87435	524	00	00	00	00	05	00	05	09	
87435	540	07	90	00	0c	b0	00	
87437	508	00	00	00	00	03	
87437	509	ac	05	f5	01	53	03	
87437	538	00	00	aa	02	98	02	fd	01	
87439	512	00	00	00	00	
87442	514	00	04	00	
87442	500	04	
87442	544	0a	90	00	07	30	05	
87445	504	00	1a	01	
87446	534	53	08	
87450	520	00	09	05	05	03	05	05	04	
87453	500	04	
87456	504	00	1a	01	
87457	550	17	17	17	00	
87457	50c	81	05	01	
87460	513	00	00	00	00	
87463	500	04	
87465	512	00	00	00	00	
87467	504	00	1a	01	
87467	534	48	08	
87468	54c	0c	c0	00	0c	90	00	
87474	570	17	
87474	500	04	
87478	504	00	1a	01	
87485	548	0e	d0	00	8d	c0	00	
87488	500	04	
87488	513	00	00	00	00	
87488	540	07	90	00	0c	b0	00	
87488	524	00	00	00	00	05	00	05	09	
87488	508	00	00	00	00	03	
87488	509	af	05	f5	01	54	03	
87488	534	49	08	
87488	538	00	00	aa	02	98	02	fc	01	
87489	504	00	1a	01	
87491	512	00	00	00	00	
87494	544	0a	90	00	07	30	05	
87495	568	18	
87496	500	04	
87500	504	00	1a	01	
87502	520	00	09	05	05	03	05	05	04	
87502	56c	18	
87505	52c	00	
87508	500	04	
87508	50c	78	05	01	
87510	534	51	08	
87513	504	00	1a	01	
87513	513	00	00	00	00	
87517	512	00	00	00	00	
87518	510	77	05	00	
87518	500	04	
87520	54c	0c	c0	00	0c	90	00	
87521	55c	18	
87522	504	00	1a	01	
87528	564	17	
87529	500	04	
87532	528	00	
87532	534	48	08	
87533	504	00	1a	01	
87537	554	00	00	00	00	
87537	548	0e	d0	00	a9	c0	00	
87537	513	00	00	00	00	
87538	540	08	a0	00	0c	b0	00	
87539	524	00	00	00	00	05	00	05	09	
87539	508	00	00	00	00	03	
87539	509	ab	05	f4	01	54	03	
87542	538	00	00	aa	02	98	02	fc	01	
87542	500	04	
87542	514	00	04	00	
87543	512	00	00	00	00	
87543	544	0a	90	00	08	30	05	
87544	504	00	1a	01	
87551	500	04	
87553	520	00	09	05	05	03	05	05	04	
87553	534	48	08	
87555	504	00	1a	01	
87560	50c	7f	05	01	
87561	560	17	
87563	500	04	
87565	513	00	00	00	00	
87566	504	00	1a	01	
87569	512	00	00	00	00	
87571	54c	0c	c0	00	0c	90	00	
87573	500	04	
87575	534	52	08	
87577	504	00	1a	01	
87584	500	04	
87588	504	00	1a	01	
87589	548	0e	d0	00	89	c0	00	
87589	524	00	00	00	00	05	00	05	09	
87590	540	07	90	00	0c	b0	00	
87590	508	00	00	00	00	03	
87591	509	af	05	f5	01	59	03	
87591	538	00	00	aa	02	98	02	ff	01	
87591	513	00	00	00	00	
87595	512	00	00	00	00	
87598	500	04	
87598	544	0a	90	00	08	30	05	
87598	534	48	08	
87599	504	00	1a	01	
87605	520	00	09	05	05	03	05	05	04	
87606	52c	00	
87606	500	04	
87610	50c	83	05	01	
87610	504	00	1a	01	
87616	513	00	00	00	00	
87619	534	49	08	
87620	500	04	
87620	510	79	05	00	
87621	512	00	00	00	00	
87621	504	00	1a	01	
87623	54c	0c	c0	00	0c	90	00	
87628	500	04	
87629	564	17	
87632	504	00	1a	01	
87633	528	00	
87639	534	4f	08	
87639	500	04	
87640	540	07	a0	00	0c	b0	00	
87641	508	00	00	00	00	03	
87641	509	ab	05	f4	01	59	03	
87641	538	00	00	aa	02	98	02	ff	01	
87641	524	00	00	00	00	05	00	05	09	
87641	548	0f	d0	00	a2	c0	00	
87642	514	00	04	00	
87642	513	00	00	00	00	
87646	504	00	1a	01	
87647	544	0a	90	00	08	30	05	
87647	512	00	00	00	00	
87650	500	04	
87654	504	00	1a	01	
87655	520	00	09	05	05	03	05	05	04	
87658	550	17	17	17	00	
87659	534	48	08	
87661	500	04	
87661	50c	84	05	01	
87665	504	00	1a	01	
87668	513	00	00	00	00	
87672	500	04	
87673	512	00	00	00	00	
87674	54c	0c	c0	00	0c	90	00	
87675	570	17	
87676	504	00	1a	01	
87682	534	4a	08	
87683	500	04	
87687	504	00	1a	01	
87691	540	07	90	00	0c	a0	00	
87692	508	00	00	00	00	03	
87692	509	ac	05	f5	01	5d	03	
87692	538	00	00	aa	02	98	02	00	02	
87693	548	0e	d0	00	93	c0	00	
87693	524	00	00	00	00	05	00	05	09	
87694	500	04	
87694	513	00	00	00	00	
87696	568	18	
87698	504	00	1a	01	
87701	544	0a	90	00	07	30	05	
87701	512	00	00	00	00	
87702	534	48	08	
87703	56c	18	
87705	500	04	
87706	520	00	09	05	05	03	05	05	04	
87708	52c	00	
87709	504	00	1a	01	
87712	50c	82	05	01	
87716	500	04	
87720	504	00	1a	01	
87720	513	00	00	00	00	
87721	510	78	05	00	
87722	55c	18	
87724	534	48	08	
87725	512	00	00	00	00	
87725	54c	0c	c0	00	0c	90	00	
87727	500	04	
87730	564	17	
87731	504	00	1a	01	
87735	528	00	
87738	500	04	
87738	554	00	00	00	00	
87742	504	00	1a	01	
87743	508	00	00	00	00	03	
87743	509	ac	05	f4	01	5d	03	
87743	538	00	00	aa	02	98	02	00	02	
87743	540	07	90	00	0b	a0	00	
87743	514	00	04	00	
87744	548	0e	c0	00	8b	c0	00	
87747	524	00	00	00	00	05	00	05	09	
87747	534	4a	08	
87747	513	00	00	00	00	
87749	500	04	
87750	544	0a	90	00	08	30	05	
87751	512	00	00	00	00	
87753	504	00	1a	01	
87758	520	00	09	05	05	03	05	05	04	
87760	500	04	
87760	560	17	
87763	50c	80	05	01	
87764	504	00	1a	01	
87766	534	48	08	
87771	500	04	
87772	513	00	00	00	00	
87775	504	00	1a	01	
87777	512	00	00	00	00	
87777	54c	0c	c0	00	0c	90	00	
87782	500	04	
87786	504	00	1a	01	
87789	534	48	08	
87793	500	04	
87794	508	00	00	00	00	03	
87794	509	aa	05	f5	01	60	03	
87794	538	00	00	aa	02	98	02	03	02	
87795	540	07	90	00	0c	b0	00	
87796	548	0e	d0	00	a1	c0	00	
87796	524	00	00	00	00	05	00	05	09	
87797	504	00	1a	01	
87798	513	00	00	00	00	
87805	544	0a	90	00	08	30	05	
87805	512	00	00	00	00	
87805	500	04	
87808	504	00	1a	01	
87808	52c	00	
87810	520	00	09	05	05	03	05	05	04	
87810	534	53	08	
87814	50c	71	05	01	
87815	500	04	
87819	504	00	1a	01	
87822	510	77	05	00	
87824	513	00	00	00	00	
87826	500	04	
87829	54c	0c	c0	00	0c	90	00	
87829	512	00	00	00	00	
87830	504	00	1a	01	
87831	534	49	08	
87831	564	17	
87837	528	00	
87837	500	04	
87841	504	00	1a	01	
87844	514	00	04	00	
87845	538	00	00	aa	02	98	02	03	02	
87845	509	ad	05	f4	01	60	03	
87845	508	00	00	00	00	03	
87846	540	07	90	00	0b	b0	00	
87847	548	0e	d0	00	88	c0	00	
87848	524	00	00	00	00	05	00	05	09	
87848	500	04	
87850	513	00	00	00	00	
87853	504	00	1a	01	
87853	544	0a	90	00	08	30	05	
87855	534	45	08	
87855	512	00	00	00	00	
87858	550	17	17	17	00	
87858	500	04	
87860	520	00	09	05	05	03	05	05	04	
87863	504	00	1a	01	
87865	50c	5e	05	01	
87870	500	04	
87874	504	00	1a	01	
87875	534	52	08	
87876	570	17	
87876	513	00	00	00	00	
87880	54c	0c	c0	00	0c	90	00	
87880	500	04	
87881	512	00	00	00	00	
87885	504	00	1a	01	
87892	500	04	
87895	534	48	08	
87898	538	00	00	aa	02	98	02	05	02	
87898	509	ab	05	f5	01	64	03	
87898	504	00	1a	01	
87898	508	00	00	01	00	03	
87898	568	18	
87899	540	08	a0	00	0c	b0	00	
87899	548	0f	d0	00	a6	c0	00	
87899	524	00	00	00	00	05	00	05	09	
87902	513	00	00	00	00	
87903	500	04	
87905	56c	18	
87905	544	0a	90	00	08	30	05	
87907	512	00	00	00	00	
87907	504	00	1a	01	
87911	52c	00	
87912	520	00	09	05	05	03	05	05	04	
87913	500	04	
87916	50c	40	05	01	
87917	534	49	08	
87918	504	00	1a	01	
87923	55c	18	
87923	510	78	05	00	
87924	500	04	
87928	513	00	00	00	00	
87929	504	00	1a	01	
87932	54c	0c	c0	00	0c	90	00	
87932	564	17	
87933	512	00	00	00	00	
87935	500	04	
87937	528	00	
87940	534	51	08	
87940	554	00	00	00	00	
87940	504	00	1a	01	
87945	514	00	04	00	
87947	508	00	00	01	00	03	
87947	509	ad	05	f4	01	64	03	
87947	500	04	
87947	538	00	00	aa	02	98	02	05	02	
87950	540	07	90	00	0c	b0	00	
87950	548	0f	d0	00	8b	c0	00	
87953	524	00	00	00	00	05	00	05	09	
87953	504	00	1a	01	
87954	513	00	00	00	00	
87955	544	0a	90	00	08	30	05	
87957	500	04	
87959	512	00	00	00	00	
87959	534	47	08	
87961	560	17	
87962	520	00	09	05	05	03	05	05	04	
87962	504	00	1a	01	
87967	50c	34	05	01	
87968	500	04	
87973	504	00	1a	01	
87979	500	04	
87980	513	00	00	00	00	
87982	534	49	08	
87983	54c	0c	c0	00	0c	90	00	
87984	504	00	1a	01	
87985	512	00	00	00	00	
87990	500	04	
87995	504	00	1a	01	
87998	508	00	00	05	00	03	
87998	509	aa	05	f5	01	65	03	
87998	538	00	00	aa	02	98	02	0a	02	
88001	540	08	90	00	0c	b0	00	
88002	548	0f	d0	00	a0	c0	00	
88002	500	04	
88002	524	00	00	00	00	05	00	05	09	
88004	534	52	08	
88006	504	00	1a	01	
88009	513	00	00	00	00	
88010	544	0a	90	00	08	30	05	
88011	512	00	00	00	00	
88012	500	04	
88013	52c	00	
88013	520	00	09	05	05	03	05	05	04	
88017	504	00	1a	01	
88018	50c	26	05	01	
88023	500	04	
88024	534	48	08	
88027	510	78	05	00	
88028	504	00	1a	01	
88032	513	00	00	00	00	
88033	564	17	
88034	54c	0c	c0	00	0c	90	00	
88034	500	04	
