1930	524	00	00	51	00	04	00	04	59	
1930	52c	00	
1933	54c	00	01	03	3d	b0	00	
1937	500	04	
1938	504	00	1a	01	
1942	508	ff	ff	00	00	00	
1948	500	04	
1956	534	85	08	
1959	500	04	
1970	500	04	
1981	500	04	
1992	500	04	
2003	500	04	
2014	500	04	
2025	500	04	
2032	548	14	10	02	0a	40	04	
2032	524	00	00	51	00	04	00	04	59	
2032	52c	00	
2032	54c	e8	60	0a	3e	90	00	
2036	500	04	
2037	554	00	00	00	02	
2047	500	04	
2058	500	04	
2069	500	04	
2080	500	04	
2091	500	04	
2102	500	04	
2113	500	04	
2124	500	04	
2133	548	12	60	01	0a	40	02	
2133	524	00	00	51	00	04	00	04	59	
2133	52c	00	
2136	54c	c9	70	0d	32	90	00	
2136	500	04	
2146	500	04	
2157	500	04	
2168	500	04	
2179	500	04	
2190	500	04	
2201	500	04	
2212	500	04	
2223	500	04	
2234	548	10	d0	00	09	e0	00	
2235	500	04	
2236	54c	a6	c0	00	22	90	00	
2236	524	00	00	51	00	04	00	04	59	
2236	52c	00	
2239	554	00	00	00	02	
2245	500	04	
2256	500	04	
2267	500	04	
2278	500	04	
2289	500	04	
2300	500	04	
2311	500	04	
2322	500	04	
2333	500	04	
2336	548	10	d0	00	09	10	01	
2337	54c	54	c0	00	13	90	00	
2338	524	00	00	51	00	04	00	04	59	
2338	52c	00	
2344	500	04	
2355	500	04	
2366	500	04	
2377	500	04	
2388	500	04	
2397	504	00	1a	01	
2399	500	04	
2408	504	00	1a	01	
2410	500	04	
2419	504	00	1a	01	
2421	500	04	
2430	504	00	1a	01	
2432	500	04	
2437	548	0f	c0	00	09	50	05	
2439	54c	0d	c0	00	0c	90	00	
2439	524	00	00	51	00	04	00	04	59	
2439	52c	00	
2440	554	00	00	00	02	
2441	504	00	1a	01	
2443	500	04	
2452	504	00	1a	01	
2454	500	04	
2463	504	00	1a	01	
2465	500	04	
2474	504	00	1a	01	
2475	500	04	
2479	508	ff	ff	00	00	00	
2485	504	00	1a	01	
2486	500	04	
2495	534	38	08	
2498	500	04	
2507	534	ce	07	
2508	500	04	
2518	534	d9	07	
2519	500	04	
2529	534	e3	07	
2530	500	04	
2537	548	10	d0	00	09	10	06	
2541	54c	0d	e0	00	0c	80	00	
2541	524	00	00	51	00	04	00	04	59	
2541	52c	00	
2543	500	04	
2544	534	7f	07	
2552	534	86	07	
2552	500	04	
2563	534	87	07	
2563	500	04	
2574	500	04	
2575	534	20	08	
2582	540	08	a0	00	0c	c0	12	
2582	520	11	19	11	04	13	04	04	04	
2585	528	00	
2586	544	09	c0	28	31	f0	02	
2586	500	04	
2586	534	29	08	
2596	500	04	
2597	534	2a	08	
2607	500	04	
2608	534	27	08	
2618	500	04	
2619	534	1b	08	
2629	500	04	
2631	534	22	08	
2639	548	10	f0	00	09	90	06	
2641	500	04	
2642	534	d7	07	
2642	554	00	00	00	02	
2643	524	00	00	51	00	04	00	04	59	
2643	52c	24	
2643	54c	0d	10	01	0b	80	00	
2651	500	04	
2654	534	05	08	
2662	500	04	
2666	534	ff	07	
2673	500	04	
2677	534	ff	07	
2683	550	2d	2d	2c	02	
2684	500	04	
2684	540	08	a0	00	0d	d0	14	
2684	520	11	19	11	04	13	04	04	04	
2684	528	00	
2687	544	09	e0	1c	47	a0	03	
2688	534	00	08	
2695	500	04	
2699	534	08	08	
2706	500	04	
2710	534	05	08	
2717	500	04	
2722	534	d3	07	
2728	500	04	
2733	534	c9	07	
2739	500	04	
2740	548	11	f0	00	09	60	03	
2744	54c	0d	e0	00	0b	80	00	
2744	524	00	00	51	00	04	00	04	59	
2744	52c	24	
2744	534	af	07	
2750	500	04	
2755	534	8a	07	
2761	500	04	
2767	534	25	08	
2772	500	04	
2778	534	25	08	
2783	500	04	
2785	540	09	b0	00	0d	60	12	
2785	520	11	19	11	04	13	04	04	04	
2785	528	00	
2786	544	0a	20	16	48	a0	03	
2789	534	1a	08	
2794	500	04	
2801	534	2a	08	
2805	500	04	
2812	534	2a	08	
2816	500	04	
2824	534	a8	07	
2827	500	04	
2835	534	1b	08	
2838	500	04	
2842	548	10	d0	00	09	20	04	
2844	554	00	00	00	02	
2845	54c	0d	c0	00	0b	80	00	
2848	524	00	00	51	00	04	00	04	59	
2848	52c	24	
2848	534	0c	08	
2849	500	04	
2857	534	07	08	
2860	500	04	
2869	534	03	08	
2871	500	04	
2880	534	02	08	
2882	500	04	
2885	550	2d	2d	2c	02	
2887	540	08	b0	00	0d	a0	12	
2887	520	11	19	11	04	13	04	04	04	
2887	528	00	
2888	544	09	00	15	48	a0	03	
2891	534	04	08	
2893	500	04	
2902	534	00	08	
2904	500	04	
2913	534	08	08	
2916	500	04	
2924	534	06	08	
2926	500	04	
2936	534	a2	07	
2937	500	04	
2937	504	00	1a	01	
2944	548	10	d0	00	09	e0	03	
2947	54c	0d	c0	00	0b	80	00	
2947	524	00	00	51	00	04	00	04	59	
2947	52c	24	
2950	534	0e	08	
2950	500	04	
2950	504	00	1a	01	
2959	500	04	
2959	504	00	1a	01	
2959	534	1a	08	
2970	500	04	
2970	504	00	1a	01	
2970	534	1f	08	
2981	500	04	
2984	504	00	1a	01	
2984	534	25	08	
2989	540	08	b0	00	0d	80	10	
2990	520	11	19	11	04	13	04	04	04	
2990	528	00	
2990	544	0a	10	16	48	b0	03	
2992	500	04	
2992	504	00	1a	01	
2992	534	13	08	
3003	500	04	
3005	534	20	08	
3014	500	04	
3015	534	f4	07	
3025	500	04	
3026	534	f3	07	
3036	500	04	
3037	534	c8	07	
3044	554	00	00	00	02	
3044	548	10	e0	00	09	d0	09	
3047	500	04	
3049	54c	0d	d0	00	0c	80	00	
3050	524	00	00	51	00	04	00	04	59	
3050	52c	24	
3050	534	bc	07	
3058	500	04	
3060	534	09	08	
3069	500	04	
3071	534	05	08	
3079	500	04	
3082	534	04	08	
3086	550	2d	2d	2c	02	
3090	500	04	
3091	540	09	b0	00	0d	00	14	
3091	520	11	19	11	04	13	04	04	04	
3091	528	00	
3091	544	0a	e0	16	49	b0	03	
3093	534	f2	07	
3102	500	04	
3105	534	06	08	
3112	500	04	
3116	534	07	08	
3123	500	04	
3128	534	a9	07	
3134	500	04	
3139	534	f9	07	
3145	500	04	
3146	548	10	e0	00	09	c0	02	
3149	54c	0d	c0	00	0c	80	00	
3149	524	00	00	51	00	04	00	04	59	
3150	52c	24	
3152	534	0a	08	
3156	500	04	
3161	534	0d	08	
3167	500	04	
3173	534	26	08	
3178	500	04	
3184	534	27	08	
3189	500	04	
3191	540	08	a0	00	0d	70	16	
3191	520	11	19	11	04	13	04	04	04	
3194	528	10	
3195	544	0a	d0	17	48	b0	03	
3195	534	28	08	
3200	500	04	
3206	534	25	08	
3211	500	04	
3217	534	28	08	
3222	500	04	
3229	534	c1	07	
3233	500	04	
3240	534	ad	07	
3244	500	04	
3246	554	00	00	00	02	
3248	548	0f	e0	00	09	a0	03	
3251	54c	0d	d0	00	0b	80	00	
3251	524	00	00	51	00	04	00	04	59	
3251	52c	34	
3252	534	03	08	
3255	500	04	
3263	534	ff	07	
3266	500	04	
3275	534	06	08	
3277	500	04	
3286	534	06	08	
3288	550	2d	2d	2c	02	
3288	500	04	
3293	540	08	b0	00	0d	30	14	
3293	520	11	19	11	04	13	04	04	04	
3293	528	10	
3294	544	0a	d0	17	48	b0	03	
3297	534	07	08	
3299	500	04	
3308	534	fc	07	
3310	500	04	
3319	534	01	08	
3321	500	04	
3330	534	fa	07	
3332	500	04	
3342	534	05	08	
3343	500	04	
3348	548	10	d0	00	09	b0	03	
3352	54c	0d	c0	00	0c	80	00	
3352	524	00	00	51	00	05	00	05	59	
3352	52c	34	
3353	534	0a	08	
3354	500	04	
3364	534	0a	08	
3365	500	04	
3375	534	03	08	
3376	500	04	
3387	500	04	
3387	534	25	08	
3394	540	08	b0	00	0d	30	12	
3394	520	11	19	11	04	13	04	04	04	
3395	528	10	
3395	544	09	f0	16	49	b0	03	
3400	500	04	
3401	534	28	08	
3409	500	04	
3410	534	e3	07	
3420	500	04	
3421	534	cd	07	
3431	500	04	
3432	534	c5	07	
3442	500	04	
3444	534	04	08	
3447	554	00	00	00	02	
3450	548	10	d0	00	09	80	03	
3453	500	04	
3453	54c	0d	c0	00	0b	80	00	
3456	524	00	00	51	00	05	00	05	59	
3456	52c	34	
3456	534	fd	07	
3464	500	04	
3466	534	05	08	
3475	500	04	
3477	534	07	08	
3486	500	04	
3490	550	2d	2d	2c	02	
3490	534	f6	07	
3492	504	02	52	0e	
3496	540	09	a0	00	0d	b0	0e	
3497	520	11	19	11	04	13	04	04	04	
3498	528	10	
3498	544	0a	f0	17	49	b0	03	
3498	500	04	
3501	534	f9	07	
3502	504	02	52	0e	
3508	500	04	
3511	534	f7	07	
3514	504	02	52	0e	
3519	500	04	
3522	534	e5	07	
3524	504	02	52	0e	
3530	500	04	
3533	534	cd	07	
3535	504	02	52	0e	
3541	500	04	
3544	534	a6	07	
3546	504	02	52	0e	
3552	548	11	d0	00	09	60	08	
3552	500	04	
3555	54c	0d	c0	00	0c	80	00	
3555	524	00	00	51	00	05	00	05	59	
3555	52c	34	
3556	534	fb	07	
3557	504	02	52	0e	
3563	500	04	
3568	504	02	52	0e	
3568	534	ee	07	
3574	500	04	
3578	508	ff	ff	00	00	00	
3579	504	02	52	0e	
3579	534	09	08	
3585	500	04	
3590	504	00	52	0e	
3590	534	0e	08	
3596	500	04	
3597	540	08	a0	00	0d	10	12	
3597	520	11	19	11	04	13	04	04	04	
3600	528	00	
3600	544	0a	80	17	48	a0	03	
3601	504	00	52	0e	
3601	534	fa	07	
3607	500	04	
3607	50c	2b	04	01	
3607	512	34	00	62	00	
3609	513	34	00	77	00	
3612	504	00	52	0e	
3612	534	d8	07	
3618	500	04	
3623	504	00	52	0e	
3623	534	ca	07	
3628	514	00	02	06	
3628	538	00	00	00	00	00	00	00	00	
3629	564	29	
3629	508	ff	ff	00	00	02	
3629	500	04	
3634	504	00	52	0e	
3634	534	ac	07	
3640	500	04	
3645	504	00	52	0e	
3646	534	a1	07	
3648	554	00	00	00	02	
3652	500	04	
3653	548	11	40	41	09	20	06	
3656	504	00	52	0e	
3656	524	00	00	51	00	05	00	05	59	
3656	52c	04	
3656	54c	0d	c0	00	0b	80	00	
3659	534	b1	07	
3663	500	04	
3664	510	76	06	00	
3667	504	00	52	0e	
3668	534	a9	07	
3674	500	04	
3678	504	00	52	0e	
3679	534	95	07	
3681	508	ff	ff	00	00	02	
3681	570	28	
3685	500	04	
3689	504	00	52	0e	
3691	550	2d	2d	2c	02	
3692	534	84	07	
3696	500	04	
3698	540	08	a0	00	0d	b0	10	
3698	520	11	19	11	04	13	04	04	04	
3699	528	00	
3699	544	09	20	14	46	80	03	
3700	504	00	52	0e	
3703	534	82	07	
3707	568	27	
3708	500	04	
3708	512	34	00	62	00	
3708	50c	01	02	01	
3709	56c	26	
3710	513	34	00	77	00	
3711	504	00	52	0e	
3714	534	92	07	
3719	500	04	
3722	504	00	52	0e	
3725	534	93	07	
3728	509	00	00	00	00	00	00	
3728	55c	27	
3729	538	00	00	00	00	00	00	00	00	
3729	500	04	
3730	514	00	02	06	
3730	564	29	
3731	508	ff	ff	00	00	02	
3733	504	00	52	0e	
3736	534	84	07	
3740	500	04	
3744	504	00	52	0e	
3747	534	6a	07	
3751	500	04	
3753	548	11	30	4e	08	10	05	
3755	504	00	52	0e	
3757	54c	0c	60	1c	0b	80	00	
3758	52c	00	
3758	524	00	00	51	00	05	00	05	59	
3761	534	9f	07	
3764	500	04	
3764	560	26	
3765	510	2c	0b	00	
3766	504	00	52	0e	
3770	534	cc	07	
3774	500	04	
3777	504	00	52	0e	
3781	534	cc	07	
3782	508	ff	ff	00	00	02	
3785	500	04	
3788	504	00	52	0e	
3792	534	d0	07	
3796	500	04	
3799	504	00	52	0e	
3800	540	08	a0	00	0c	a0	0d	
3801	520	11	19	11	04	13	04	04	04	
3801	528	00	
3801	544	09	e0	15	45	80	03	
3803	534	cd	07	
3807	500	04	
3809	50c	7e	01	00	
3810	512	34	00	62	00	
3810	504	00	52	0e	
3812	513	34	00	14	00	
3814	534	c9	07	
3821	500	04	
3821	504	00	52	0e	
3826	534	b8	07	
3830	538	00	00	00	00	00	00	00	00	
3832	500	04	
3833	514	01	02	06	
3833	564	29	
3833	504	00	52	0e	
3833	508	ff	ff	00	00	00	
3837	534	b2	07	
3842	500	04	
3843	504	00	52	0e	
3848	534	b1	07	
3849	554	00	00	00	02	
3853	500	04	
3854	504	00	38	0e	
3856	548	12	a0	40	09	30	04	
3857	54c	0c	d0	03	0b	80	00	
3860	534	ff	07	
3860	52c	00	
3861	524	00	00	51	00	05	00	05	59	
3864	500	04	
3865	504	00	12	0e	
3867	510	2d	0c	01	
3872	534	00	08	
3876	504	00	ee	0d	
3876	500	04	
3882	570	28	
3883	534	fd	07	
3884	508	ff	ff	00	00	00	
3886	500	04	
3887	504	00	da	0d	
3893	550	2d	2d	2c	02	
3894	534	fb	07	
3897	500	04	
3898	504	00	d2	0d	
3901	540	08	a0	00	0d	10	13	
3901	520	11	19	11	04	13	04	04	04	
3903	528	00	
3903	544	09	50	17	47	a0	03	
3905	534	fd	07	
3908	500	04	
3908	568	27	
3909	504	00	d2	0d	
3911	50c	7f	01	00	
3912	512	34	00	12	00	
3912	56c	26	
3912	513	34	00	14	00	
3916	534	fd	07	
3919	500	04	
3920	504	00	d2	0d	
3927	534	fd	07	
3929	509	00	00	00	00	00	00	
3929	55c	27	
3931	538	00	00	00	00	00	00	00	00	
3932	500	04	
3932	504	00	d5	0d	
3934	514	01	02	00	
3934	564	29	
3935	508	ff	ff	00	00	00	
3939	534	fb	07	
3941	500	04	
3942	504	00	d5	0d	
3950	534	f0	07	
3953	500	04	
3955	504	00	d4	0d	
3957	548	10	f0	00	09	f0	03	
3959	54c	0d	20	03	0b	80	00	
3961	534	03	08	
3962	52c	00	
3962	524	00	00	11	00	05	00	05	19	
3963	500	04	
3964	504	00	d4	0d	
3965	560	26	
3968	510	31	0c	01	
3972	534	ff	07	
3974	500	04	
3975	504	00	d2	0d	
3983	534	02	08	
3986	508	ff	ff	00	00	00	
3986	500	04	
3986	504	00	ca	0d	
3995	534	26	08	
3996	500	04	
3999	504	00	c2	0d	
4003	540	08	a0	00	0d	00	12	
4003	520	11	19	11	04	13	04	04	04	
4004	528	00	
4004	544	0a	30	18	3b	b0	03	
4007	500	04	
4007	534	0d	08	
4008	504	00	bd	0d	
4011	50c	80	01	00	
4011	512	0d	00	12	00	
4014	513	0d	00	14	00	
4018	500	04	
4018	534	e6	07	
4019	504	00	bd	0d	
4029	500	04	
4029	534	d3	07	
4030	504	00	bc	0d	
4032	538	00	00	00	00	00	00	00	00	
4036	514	01	02	00	
4036	564	29	
4038	508	ff	ff	00	00	00	
4040	534	c4	07	
4041	504	00	bd	0d	
4041	500	04	
4051	554	00	00	00	02	
4051	534	c3	07	
4052	504	00	bc	0d	
4052	500	04	
4058	548	10	d0	00	09	30	03	
4059	54c	0d	10	03	0c	80	00	
4063	52c	00	
4063	524	00	00	11	00	05	00	05	19	
4064	500	04	
4064	504	00	bb	0d	
4064	534	07	08	
4069	510	30	0c	01	
4074	500	04	
4074	504	00	bb	0d	
4074	534	07	08	
4083	570	28	
4085	500	04	
4086	504	00	bf	0d	
4086	534	09	08	
4088	508	ff	ff	00	00	00	
4093	550	2d	2d	2c	02	
4096	504	00	bd	0d	
4096	534	09	08	
4097	500	04	
4104	540	08	b0	00	0d	80	11	
4105	520	11	19	11	04	13	04	04	04	
4107	528	00	
4107	544	09	10	17	09	b0	03	
4108	504	00	bb	0d	
4108	534	f9	07	
4108	500	04	
4109	568	27	
4111	56c	26	
4112	512	0d	00	12	00	
4113	50c	86	01	00	
4114	513	0d	00	14	00	
4118	504	00	ba	0d	
4119	500	04	
4120	534	ed	07	
4129	504	00	ba	0d	
4130	509	00	00	00	00	00	00	
4130	55c	27	
4130	500	04	
4130	534	d6	07	
4133	538	00	00	00	00	00	00	00	00	
4138	514	01	02	00	
4140	564	29	
4141	508	ff	ff	00	00	00	
4141	504	00	ba	0d	
4141	500	04	
4141	534	c6	07	
4151	504	00	ba	0d	
4153	500	04	
4153	534	05	08	
4158	548	10	d0	00	09	20	04	
4162	54c	0d	70	02	0c	80	00	
4164	504	00	ba	0d	
4164	52c	00	
4165	524	00	00	11	00	05	00	05	19	
4166	500	04	
4166	534	1f	08	
4166	560	26	
4171	510	32	0c	01	
4173	504	00	b8	0d	
4175	500	04	
4176	534	25	08	
4184	504	00	b7	0d	
4186	500	04	
4187	534	27	08	
4190	508	ff	ff	00	00	00	
4195	504	00	b6	0d	
4197	500	04	
4198	534	25	08	
4206	504	00	b2	0d	
4207	540	08	a0	00	0d	d0	17	
4207	520	11	19	11	04	13	04	04	04	
4209	528	00	
4210	544	09	90	17	09	b0	03	
4210	500	04	
4210	534	1f	08	
4213	50c	80	01	00	
4213	512	0d	00	12	00	
4215	513	0d	00	14	00	
4217	504	00	a8	0d	
4220	500	04	
4220	534	1f	08	
4228	504	00	a0	0d	
4231	500	04	
4231	534	21	08	
4234	538	00	00	00	00	00	00	00	00	
4238	514	01	02	00	
4238	564	29	
4239	504	00	9a	0d	
4241	508	ff	ff	00	00	00	
4242	500	04	
4243	534	b0	07	
4250	504	00	8d	0d	
4253	500	04	
4253	554	00	00	00	02	
4254	534	02	08	
4260	548	10	d0	00	09	10	03	
4261	504	00	7f	0d	
4263	54c	0d	d0	02	0b	80	00	
4264	52c	00	
4265	524	00	00	11	00	05	00	05	19	
4265	500	04	
4267	534	06	08	
4272	510	32	0c	01	
4272	504	00	6f	0d	
4276	500	04	
4276	534	08	08	
4283	504	00	54	0d	
4284	570	28	
4287	500	04	
4289	534	00	08	
4292	508	ff	ff	00	00	00	
4294	504	00	38	0d	
4295	550	2d	2d	2c	02	
4298	500	04	
4299	534	06	08	
4305	504	00	1a	0d	
4307	540	08	a0	00	0d	60	11	
4307	520	11	19	11	04	13	04	04	04	
4307	528	00	
4308	544	0a	10	17	09	b0	03	
4309	500	04	
4311	568	27	
4311	534	fa	07	
4312	56c	26	
4314	50c	81	01	00	
4314	512	0d	00	12	00	
4316	504	00	fd	0c	
4316	513	0d	00	14	00	
4321	500	04	
4322	534	e2	07	
4327	504	00	e4	0c	
4331	509	00	00	00	00	00	00	
4332	55c	27	
4332	500	04	
4333	534	d6	07	
4335	538	00	00	00	00	00	00	00	00	
4338	504	00	ca	0c	
4339	514	01	02	00	
4339	564	29	
4342	500	04	
4343	508	ff	ff	00	00	00	
4347	534	c8	07	
4349	504	00	bd	0c	
4353	500	04	
4356	534	f9	07	
4360	504	00	ba	0c	
4362	548	0f	d0	00	09	50	05	
4363	54c	0d	30	03	0b	80	00	
4364	500	04	
4366	52c	00	
4367	524	00	00	11	00	05	00	05	19	
4369	560	26	
4370	534	01	08	
4371	504	00	b2	0c	
4373	510	30	0c	01	
4377	500	04	
4378	534	05	08	
4382	504	00	aa	0c	
4388	500	04	
4389	534	23	08	
4393	504	00	a0	0c	
4396	508	ff	ff	00	00	00	
4398	500	04	
4401	534	25	08	
4404	504	00	8d	0c	
4408	540	08	b0	00	0d	00	11	
4408	520	11	19	11	04	13	04	04	04	
4409	528	00	
4409	544	09	50	16	08	b0	03	
4409	500	04	
4413	534	22	08	
4415	504	00	78	0c	
4415	50c	76	01	00	
4415	512	0d	00	12	00	
4417	513	0d	00	14	00	
4420	500	04	
4423	534	0a	08	
4426	504	00	55	0c	
4433	500	04	
4434	534	fe	07	
4436	538	00	00	00	00	00	00	00	00	
4438	504	00	26	0c	
4440	514	01	02	00	
4440	564	29	
4443	500	04	
4445	508	ff	ff	00	00	00	
4445	534	ca	07	
4448	504	00	e4	0b	
4454	554	00	00	00	02	
4454	500	04	
4457	534	09	08	
4460	504	00	88	0b	
4464	548	10	d0	00	09	70	05	
4465	500	04	
4465	54c	0d	d0	02	0b	80	00	
4469	52c	00	
4469	524	00	00	11	00	05	00	05	19	
4469	534	02	08	
4470	504	00	06	0b	
4475	510	32	0c	01	
4476	500	04	
4480	534	08	08	
4481	504	00	5a	0a	
4485	570	28	
4488	500	04	
4491	534	06	08	
4492	504	00	9a	09	
4496	508	ff	ff	00	00	00	
4497	550	2d	2d	2c	02	
4499	500	04	
4502	534	0a	08	
4505	504	00	b2	08	
4510	500	04	
4510	540	08	b0	00	0d	f0	10	
4511	520	11	19	11	04	13	04	04	04	
4511	528	00	
4511	544	0a	00	16	09	b0	03	
4511	568	27	
4513	534	05	08	
4513	56c	26	
4514	504	00	5a	07	
4517	50c	80	01	00	
4517	512	0d	00	12	00	
4518	513	0d	00	14	00	
4521	500	04	
4524	534	07	08	
4525	504	00	6f	05	
4532	509	00	00	00	00	00	00	
4532	55c	27	
4532	500	04	
4536	504	00	a1	02	
4539	534	c5	07	
4539	538	00	00	00	00	00	00	00	00	
4541	514	01	02	00	
4541	564	29	
4544	500	04	
4547	508	ff	ff	00	00	00	
4547	504	00	1a	01	
4547	534	b0	07	
4555	500	04	
4558	504	00	1a	01	
4560	534	22	08	
4565	548	10	d0	00	09	90	03	
4566	500	04	
4567	54c	0d	b0	02	0b	80	00	
4568	560	26	
4569	504	00	1a	01	
4569	534	06	08	
4570	52c	00	
4570	524	00	00	11	00	05	00	05	19	
4576	510	32	0c	01	
4579	500	04	
4580	504	00	1a	01	
4581	534	23	08	
4588	500	04	
4591	504	00	1a	01	
4592	534	1e	08	
4598	508	ff	ff	00	00	00	
4600	500	04	
4602	504	00	1a	01	
4604	534	27	08	
4611	500	04	
4613	540	08	b0	00	0d	20	0f	
4614	520	11	19	11	04	13	04	04	04	
4614	528	00	
4614	544	09	f0	15	08	b0	03	
4614	504	00	1a	01	
4615	534	23	08	
4617	50c	80	01	00	
4617	512	0d	00	12	00	
4619	513	0d	00	14	00	
4622	500	04	
4624	504	00	1a	01	
4626	534	eb	07	
4633	500	04	
4635	504	00	1a	01	
4637	534	e3	07	
4638	538	00	00	00	00	00	00	00	00	
4642	514	01	02	00	
4642	564	29	
4644	500	04	
4647	504	00	1a	01	
4649	508	ff	ff	00	00	00	
4649	534	07	08	
4656	554	00	00	00	02	
4656	500	04	
4657	504	00	1a	01	
4660	534	f7	07	
4665	548	10	d0	00	09	f0	04	
4667	500	04	
4668	504	00	1a	01	
4671	54c	0d	70	02	0b	80	00	
4671	52c	00	
4671	524	00	00	11	00	05	00	05	19	
4671	534	03	08	
4677	510	30	0c	01	
4678	500	04	
4679	504	00	1a	01	
4682	534	06	08	
4686	570	28	
4689	500	04	
4692	504	00	1a	01	
4694	534	fa	07	
4697	550	2d	2d	2c	02	
4700	508	ff	ff	00	00	00	
4700	500	04	
4701	504	00	1a	01	
4705	534	00	08	
4712	500	04	
4712	504	00	1a	01	
4712	568	27	
4715	540	08	a0	00	0d	d0	0f	
4715	520	11	19	11	04	13	04	04	04	
4716	528	00	
4716	544	09	00	17	08	b0	03	
4716	56c	26	
4717	534	04	08	
4718	50c	86	01	00	
4718	512	0d	00	12	00	
4720	513	0d	00	14	00	
4723	500	04	
4725	504	00	1a	01	
4727	534	04	08	
4733	509	00	00	00	00	00	00	
4733	55c	27	
4734	500	04	
4734	504	00	1a	01	
4738	534	ea	07	
4739	538	00	00	00	00	00	00	00	00	
4743	514	01	02	00	
4743	564	29	
4746	500	04	
4746	504	00	1a	01	
4751	508	ff	ff	00	00	00	
4754	534	f0	07	
4756	500	04	
4756	504	00	1a	01	
4766	534	02	08	
4767	504	00	1a	01	
4767	548	10	d0	00	09	a0	04	
4768	500	04	
4770	560	26	
4771	54c	0d	d0	02	0b	80	00	
4772	52c	00	
4772	524	00	00	11	00	05	00	05	19	
4777	534	07	08	
4778	504	00	1a	01	
4779	500	04	
4779	510	30	0c	01	
4788	534	03	08	
4789	504	00	1a	01	
4792	500	04	
4799	534	06	08	
4800	504	00	1a	01	
4801	500	04	
4802	508	ff	ff	00	00	00	
4811	504	00	1a	01	
4811	534	06	08	
4812	500	04	
4814	540	08	b0	00	0d	d0	0d	
4814	520	11	19	11	04	13	04	04	04	
4817	528	00	
4817	544	0a	a0	16	08	b0	03	
4819	50c	84	01	00	
4820	512	0d	00	12	00	
4821	513	0d	00	00	00	
4822	504	00	1a	01	
4823	534	0a	08	
4824	500	04	
4833	504	00	1a	01	
4833	534	0a	08	
4836	500	04	
4840	538	00	00	00	00	00	00	00	00	
4844	504	00	1a	01	
4844	534	09	08	
4844	514	01	02	00	
4844	564	29	
4846	500	04	
4853	508	ff	ff	00	00	00	
4855	504	00	1a	01	
4855	534	00	08	
4858	500	04	
4858	554	00	00	00	02	
4866	504	00	1a	01	
4866	534	ed	07	
4868	500	04	
4868	548	10	d0	00	09	50	03	
4872	54c	0d	90	02	0b	80	00	
4873	52c	00	
4873	524	00	00	11	00	05	00	05	19	
4877	504	00	1a	01	
4880	534	06	08	
4880	500	04	
4880	510	30	0c	01	
4887	570	28	
4888	504	00	1a	01	
4889	534	02	08	
4891	500	04	
4899	550	2d	2d	2c	02	
4899	504	00	1a	01	
4900	534	06	08	
4903	500	04	
4904	508	ff	ff	00	00	00	
4910	504	00	1a	01	
4912	534	24	08	
4913	500	04	
4913	568	27	
4915	56c	26	
4916	540	08	b0	00	0d	80	10	
4916	520	11	19	11	04	13	04	04	04	
4917	528	00	
4919	544	09	d0	17	08	c0	03	
4920	512	0d	00	00	00	
4920	50c	81	01	00	
4921	504	00	1a	01	
4922	513	0d	00	00	00	
4924	534	1b	08	
