97266	500	04	
97267	504	00	1b	01	
97274	508	00	00	95	00	01	
97275	500	04	
97277	510	ac	04	01	
97278	504	00	1b	01	
97286	500	04	
97291	504	00	1b	01	
97297	500	04	
97297	54c	0d	a0	00	0c	80	00	
97300	504	00	1b	01	
97304	52c	00	
97308	50c	a0	01	00	
97308	512	00	00	00	00	
97308	500	04	
97308	540	08	a0	00	0d	c0	00	
97311	504	00	1b	01	
97314	513	00	00	00	00	
97320	500	04	
97322	504	00	1b	01	
97325	508	00	00	95	00	01	
97327	544	0b	a0	00	09	60	05	
97327	534	3b	08	
97327	520	00	09	05	05	03	05	05	04	
97328	528	00	
97331	500	04	
97332	564	1d	
97335	504	00	1b	01	
97335	514	00	04	00	
97342	548	0e	c0	00	09	00	01	
97342	500	04	
97344	504	00	1b	01	
97352	524	00	00	00	00	05	23	05	09	
97353	500	04	
97355	504	00	1b	01	
97363	538	00	00	28	03	28	03	f4	01	
97364	500	04	
97366	504	00	1b	01	
97369	568	1d	
97376	508	00	00	95	00	01	
97376	500	04	
97377	504	00	1b	01	
97378	510	ad	04	01	
97387	500	04	
97388	504	00	1b	01	
97389	560	1f	
97390	56c	1d	
97392	509	87	05	f8	01	e8	01	
97392	55c	1f	
97394	570	1c	
97398	500	04	
97398	54c	0d	a0	00	0b	80	00	
97399	504	00	1b	01	
97404	52c	00	
97409	500	04	
97409	512	00	00	00	00	
97409	50c	a4	01	00	
97411	504	00	1b	01	
97411	540	08	a0	00	0d	c0	00	
97415	513	00	00	00	00	
97420	500	04	
97421	504	00	1b	01	
97427	508	00	00	95	00	01	
97427	544	0b	a0	00	09	80	05	
97427	534	38	08	
97428	520	00	09	05	05	03	05	05	04	
97428	528	00	
97432	504	00	1b	01	
97432	500	04	
97433	564	1d	
97436	514	00	04	00	
97438	550	1e	1e	1e	00	
97442	548	0e	c0	00	09	e0	00	
97443	504	00	1b	01	
97443	500	04	
97446	554	00	00	00	00	
97454	500	04	
97456	504	00	1b	01	
97456	524	00	00	00	00	05	23	05	09	
97464	538	00	00	28	03	28	03	f4	01	
97464	500	04	
97465	504	00	1b	01	
97475	500	04	
97476	504	00	1b	01	
97478	508	00	00	95	00	01	
97479	510	ad	04	01	
97487	504	00	1b	01	
97489	500	04	
97498	504	00	1b	01	
97499	500	04	
97499	54c	0d	a0	00	0b	80	00	
97506	52c	00	
97509	504	00	1b	01	
97509	500	04	
97510	50c	a0	01	00	
97510	512	00	00	00	00	
97510	540	08	a0	00	0d	c0	00	
97516	513	00	00	00	00	
97520	504	00	1b	01	
97520	500	04	
97528	544	0b	a0	00	09	80	05	
97528	534	38	08	
97528	520	00	09	05	05	03	05	05	04	
97528	528	00	
97529	508	00	00	95	00	01	
97531	504	00	1b	01	
97531	500	04	
97534	564	1d	
97537	514	00	04	00	
97542	504	00	1b	01	
97544	548	0e	c0	00	09	30	01	
97544	500	04	
97553	504	00	1b	01	
97554	500	04	
97556	524	00	00	00	00	05	23	05	09	
97564	504	00	1b	01	
97565	538	00	00	28	03	28	03	f4	01	
97568	500	04	
97570	568	1d	
97575	504	00	1b	01	
97576	500	04	
97580	510	ac	04	01	
97580	508	00	00	95	00	01	
97586	504	00	1b	01	
97587	500	04	
97591	56c	1d	
97591	560	1f	
97593	509	87	05	fc	01	e9	01	
97593	55c	1f	
97595	570	1c	
97597	504	00	1b	01	
97600	500	04	
97600	54c	0d	a0	00	0b	80	00	
97607	52c	00	
97608	504	00	1b	01	
97610	500	04	
97611	50c	b2	01	00	
97613	512	00	00	00	00	
97613	540	08	b0	00	0d	c0	00	
97617	513	00	00	00	00	
97619	504	00	1b	01	
97621	500	04	
97630	504	00	1b	01	
97630	534	3b	08	
97630	520	00	09	05	05	03	05	05	04	
97630	528	00	
97630	544	0b	a0	00	08	80	05	
97632	508	00	00	95	00	01	
97633	500	04	
97635	564	1d	
97638	514	00	04	00	
97639	550	1e	1e	1e	00	
97641	504	00	1a	01	
97643	500	04	
97645	548	0e	c0	00	09	00	01	
97648	554	00	00	00	00	
97653	504	00	1b	01	
97656	500	04	
97657	524	00	00	00	00	05	23	05	09	
97664	504	00	1d	01	
97666	538	00	00	28	03	28	03	f4	01	
97666	500	04	
97675	504	00	1b	01	
97677	500	04	
97681	510	ac	04	01	
97682	508	00	00	95	00	01	
97686	504	00	1b	01	
97688	500	04	
97697	504	00	1b	01	
97699	500	04	
97702	54c	0d	a0	00	0b	80	00	
97708	504	00	1b	01	
97708	52c	00	
97712	50c	a0	01	00	
97712	512	00	00	00	00	
97712	500	04	
97713	540	08	a0	00	0d	b0	00	
97718	513	00	00	00	00	
97719	504	00	1b	01	
97722	500	04	
97730	504	00	1b	01	
97731	544	0b	a0	00	08	80	05	
97731	520	00	09	05	05	03	05	05	04	
97731	528	00	
97732	534	3c	08	
97733	500	04	
97733	508	00	00	95	00	01	
97737	564	1d	
97739	514	00	04	00	
97741	504	00	1b	01	
97744	500	04	
97746	548	0e	c0	00	09	20	01	
97752	504	00	1c	01	
97755	500	04	
97758	524	00	00	00	00	05	23	05	09	
97763	504	00	1b	01	
97767	538	00	00	28	03	28	03	f3	01	
97769	500	04	
97771	568	1d	
97774	504	00	1b	01	
97778	500	04	
97782	510	ac	04	01	
97784	508	00	00	95	00	01	
97785	504	00	1b	01	
97789	500	04	
97792	56c	1d	
97792	560	1f	
97794	509	87	05	f5	01	e9	01	
97794	55c	1f	
97796	504	00	1b	01	
97796	570	1c	
97800	500	04	
97804	54c	0d	a0	00	0b	80	00	
97807	504	00	1b	01	
97809	52c	00	
97811	500	04	
97813	50c	a3	01	00	
97815	512	00	00	00	00	
97816	540	08	b0	00	0d	c0	00	
97818	504	00	1b	01	
97819	513	00	00	00	00	
97824	500	04	
97829	504	00	1b	01	
97831	544	0b	a0	00	09	80	05	
97831	520	00	09	05	05	03	05	05	04	
97831	528	00	
97834	534	3a	08	
97836	500	04	
97836	508	00	00	95	00	01	
97839	564	1d	
97840	504	00	1b	01	
97840	514	00	04	00	
97841	550	1e	1e	1e	00	
97845	500	04	
97847	548	0e	c0	00	09	10	01	
97848	554	00	00	00	00	
97851	504	00	1c	01	
97856	500	04	
97859	524	00	00	00	00	05	23	05	09	
97862	504	00	1b	01	
97867	500	04	
97868	538	00	00	28	03	28	03	f3	01	
97873	504	00	1b	01	
97880	500	04	
97883	510	ad	04	01	
97884	504	00	1b	01	
97886	508	00	00	95	00	01	
97890	500	04	
97895	504	00	1b	01	
97901	500	04	
97905	54c	0d	a0	00	0b	80	00	
97906	504	00	1b	01	
97911	52c	00	
97912	500	04	
97914	50c	9e	01	00	
97914	512	00	00	00	00	
97917	504	00	1b	01	
97919	540	08	a0	00	0c	c0	00	
97920	513	00	00	00	00	
97923	500	04	
97928	504	00	1b	01	
97933	544	0b	a0	00	08	80	05	
97933	520	00	09	05	05	03	05	05	04	
97933	528	00	
97935	534	3b	08	
97935	500	04	
97937	508	00	00	95	00	01	
97939	504	00	1b	01	
97940	564	1d	
97941	514	00	04	00	
97946	500	04	
97948	548	0e	c0	00	09	20	01	
97950	504	00	1b	01	
97957	500	04	
97960	524	00	00	00	00	05	23	05	09	
97961	504	00	1b	01	
97968	500	04	
97970	538	00	00	28	03	28	03	f2	01	
97972	504	00	1b	01	
97972	568	1d	
97979	500	04	
97983	504	00	1b	01	
97984	510	ad	04	01	
97988	508	00	00	95	00	01	
97991	500	04	
97993	56c	1d	
97993	560	1f	
97995	509	87	05	f5	01	e8	01	
97996	55c	1f	
97996	504	00	1b	01	
97997	570	1c	
98002	500	04	
98005	504	00	1b	01	
98006	54c	0d	a0	00	0b	80	00	
98013	500	04	
98014	52c	00	
98015	50c	9e	01	00	
98017	512	00	00	00	00	
98017	504	00	1c	01	
98018	540	08	a0	00	0d	c0	00	
98021	513	00	00	00	00	
98024	500	04	
98027	504	00	1b	01	
98033	544	0b	a0	00	08	80	05	
98035	500	04	
98035	528	00	
98035	520	00	09	05	05	03	05	05	04	
98037	534	37	08	
98038	504	00	1b	01	
98039	508	00	00	95	00	01	
98040	564	1d	
98042	550	1e	1e	1e	00	
98043	514	00	04	00	
98047	500	04	
98049	504	00	1b	01	
98049	548	0e	c0	00	09	20	01	
98050	554	00	00	00	00	
98058	500	04	
98060	504	00	1b	01	
98061	524	00	00	00	00	05	23	05	09	
98069	500	04	
98070	538	00	00	28	03	28	03	f3	01	
98071	504	00	1b	01	
98079	500	04	
98082	504	00	1b	01	
98085	510	ad	04	01	
98090	508	00	00	95	00	01	
98093	500	04	
98093	504	00	1b	01	
98103	500	04	
98104	504	00	1b	01	
98107	54c	0d	a0	00	0b	80	00	
98114	500	04	
98115	504	00	1b	01	
98115	52c	00	
98116	50c	9d	01	00	
98116	512	00	00	00	00	
98119	540	08	a0	00	0d	c0	00	
98122	513	00	00	00	00	
98124	500	04	
98126	504	00	1b	01	
98134	544	0b	a0	00	09	80	05	
98135	500	04	
98136	528	00	
98136	520	00	09	05	05	03	05	05	04	
98137	504	00	1b	01	
98138	534	3b	08	
98141	508	00	00	95	00	01	
98141	564	1d	
98145	514	00	04	00	
98146	500	04	
98148	504	00	1b	01	
98150	548	0e	c0	00	09	00	01	
98159	504	00	1b	01	
98159	500	04	
98162	524	00	00	00	00	05	23	05	09	
98169	500	04	
98172	504	00	1b	01	
98172	538	00	00	28	03	28	03	f5	01	
98173	568	1d	
98180	500	04	
98181	504	00	1b	01	
98186	510	ab	04	01	
98191	500	04	
98192	504	00	1b	01	
98192	508	00	00	95	00	01	
98194	56c	1d	
98196	560	1f	
98196	509	87	05	f5	01	e8	01	
98196	55c	1f	
98198	570	1c	
98202	500	04	
98203	504	00	1b	01	
98207	54c	0d	a0	00	0b	80	00	
98214	504	00	1b	01	
98215	500	04	
98216	52c	00	
98218	50c	9e	01	00	
98218	512	00	00	00	00	
98220	540	08	a0	00	0d	c0	00	
98223	513	00	00	00	00	
98225	504	00	1b	01	
98225	500	04	
98235	544	0b	a0	00	08	70	05	
98236	504	00	1b	01	
98236	500	04	
98237	528	00	
98241	520	00	09	05	05	03	05	05	04	
98241	534	3a	08	
98242	550	1e	1e	1e	00	
98242	564	1d	
98243	508	00	00	95	00	01	
98247	504	00	1b	01	
98247	514	00	04	00	
98247	500	04	
98251	554	00	00	00	00	
98251	548	0e	c0	00	09	00	01	
98258	504	00	1b	01	
98258	500	04	
98263	524	00	00	00	00	05	23	05	09	
98269	504	00	1b	01	
98271	500	04	
98272	538	00	00	28	03	28	03	f3	01	
98280	504	00	1b	01	
98281	500	04	
98287	510	ad	04	01	
98291	504	00	1b	01	
98293	500	04	
98294	508	00	00	95	00	01	
