520	09	09	09	09	0b	09	09	09	
528	10	
544	05	40	00	03	60	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
554	00	00	00	00	
550	15	15	15	00	
548	06	50	00	04	50	00	
524	09	09	09	09	09	09	09	09	
52c	10	
54c	06	50	00	05	40	00	
540	02	40	00	07	60	00	
534	3c	08	
520	09	09	09	09	0b	09	09	09	
528	10	
544	05	40	00	03	60	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
548	06	50	00	04	50	00	
54c	06	50	00	05	40	00	
52c	10	
524	09	09	09	09	09	09	09	09	
500	00	
540	02	40	00	07	60	00	
534	39	08	
520	09	09	09	09	0b	09	09	09	
528	10	
544	05	40	00	03	60	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
554	00	00	00	00	
550	15	15	15	00	
548	06	50	00	04	50	00	
54c	06	50	00	05	40	00	
500	00	
52c	34	
524	09	09	09	09	09	09	09	09	
540	02	40	00	06	60	00	
534	3d	08	
520	09	09	09	09	0b	09	09	09	
528	34	
544	05	40	00	03	60	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
548	06	50	00	04	50	00	
54c	06	50	00	05	40	00	
52c	34	
524	09	09	09	09	09	09	09	09	
540	02	40	00	06	60	00	
534	3a	08	
520	09	09	09	09	0b	09	09	09	
528	34	
544	05	40	00	03	60	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
554	00	00	00	00	
550	15	15	15	00	
500	00	
548	06	50	00	04	50	00	
54c	06	50	00	05	40	00	
524	09	09	09	09	09	09	09	09	
52c	34	
540	02	40	00	06	60	00	
534	3a	08	
520	09	09	09	09	0b	09	09	09	
528	34	
544	05	40	00	03	60	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
548	06	50	00	04	50	00	
54c	06	50	00	05	40	00	
524	09	09	09	09	09	09	09	09	
52c	34	
540	02	40	00	07	60	00	
534	3b	08	
520	09	09	09	09	0b	09	09	09	
528	34	
544	05	40	00	03	60	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
554	00	00	00	00	
500	00	
550	15	15	15	00	
548	05	50	00	04	50	00	
54c	06	50	00	05	40	00	
524	09	09	09	09	09	09	09	09	
52c	34	
500	00	
540	02	40	00	06	60	00	
534	3a	08	
520	09	09	09	09	0b	09	09	09	
528	34	
544	05	40	00	03	60	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
548	06	50	00	04	50	00	
524	09	09	09	09	09	09	09	09	
500	00	
52c	34	
54c	06	50	00	05	40	00	
540	02	40	00	06	60	00	
534	3c	08	
520	09	09	09	09	0b	09	09	09	
528	34	
544	05	40	00	03	60	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
554	00	00	00	00	
550	15	15	15	00	
500	00	
548	06	50	00	04	50	00	
524	09	09	09	09	09	09	09	09	
52c	34	
54c	06	50	00	05	40	00	
540	02	40	00	06	60	00	
544	05	40	00	03	60	00	
528	34	
534	3a	08	
520	09	09	09	09	0b	09	09	09	
500	00	
500	00	
500	00	
500	00	
500	00	
500	00	
500	01	
500	01	
548	08	60	00	06	60	00	
524	00	09	4b	09	09	09	09	4b	
52c	34	
54c	07	70	00	06	50	00	
540	04	60	00	08	70	00	
544	07	60	00	04	70	00	
528	34	
534	3a	08	
520	09	09	09	09	0b	09	09	09	
500	01	
500	01	
500	01	
500	01	
500	01	
500	01	
554	00	00	00	00	
500	01	
550	15	15	15	00	
548	10	a0	00	0b	a0	00	
524	00	09	4b	09	09	09	09	4b	
52c	34	
54c	0b	c0	00	0c	a0	00	
540	08	a0	00	0d	c0	00	
544	0b	a0	00	08	c0	00	
528	34	
534	36	08	
520	09	09	09	09	0b	09	09	09	
500	01	
500	01	
500	01	
500	01	
500	01	
500	01	
548	10	a0	00	0b	a0	00	
524	00	09	4b	09	09	09	09	4b	
52c	34	
54c	0b	c0	00	0c	a0	00	
500	01	
540	08	a0	00	0d	c0	00	
544	0b	a0	00	08	b0	00	
528	34	
534	37	08	
520	09	09	09	09	0b	09	09	09	
500	01	
500	01	
500	01	
500	01	
500	01	
554	00	00	00	00	
550	15	15	15	00	
500	01	
548	10	a0	00	0b	a0	00	
524	00	09	4b	09	09	09	09	4b	
52c	34	
54c	0b	c0	00	0c	a0	00	
540	08	a0	00	0d	b0	00	
544	0b	a0	00	09	c0	00	
528	34	
520	09	09	09	09	0b	09	09	09	
534	36	08	
500	01	
500	01	
500	01	
500	01	
500	01	
500	01	
500	01	
504	00	1a	01	
548	10	a0	00	0b	a0	00	
524	00	09	4b	09	09	09	09	4b	
52c	34	
54c	0b	c0	00	0c	a0	00	
540	08	a0	00	0d	c0	00	
544	0b	a0	00	08	b0	00	
528	34	
534	36	08	
520	09	09	09	09	0b	09	09	09	
504	00	1a	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
508	ff	ff	00	00	01	00	
504	00	1a	01	
504	00	1a	01	
500	01	
554	00	00	00	00	
550	15	15	15	00	
500	01	
548	10	a0	00	0a	a0	00	
524	00	09	49	09	09	09	09	49	
52c	24	
54c	0b	c0	00	0c	a0	00	
540	09	a0	00	0d	c0	00	
544	0b	a0	00	08	c0	00	
500	01	
528	24	
534	38	08	
520	09	09	09	09	0b	09	09	09	
500	01	
500	01	
500	01	
500	01	
500	01	
500	01	
548	10	a0	00	09	a0	00	
524	00	09	49	09	09	09	09	49	
52c	24	
54c	0b	c0	00	0c	90	00	
540	08	a0	00	0d	c0	00	
544	0b	a0	00	09	c0	00	
528	24	
534	37	08	
520	09	09	09	09	0b	09	09	09	
500	01	
500	01	
500	01	
500	01	
500	01	
500	01	
554	00	00	00	00	
550	15	15	15	00	
500	01	
548	10	a0	00	09	a0	00	
524	00	09	49	09	09	09	09	49	
52c	24	
54c	0b	c0	00	0c	90	00	
540	08	a0	00	0d	c0	00	
544	0b	a0	00	09	b0	00	
528	24	
534	37	08	
520	09	09	09	09	0b	09	09	09	
500	01	
500	01	
500	01	
500	01	
500	01	
500	01	
548	10	a0	00	09	a0	00	
524	00	09	49	09	09	09	09	49	
52c	24	
544	0b	a0	00	09	c0	00	
540	08	a0	00	0d	c0	00	
54c	0b	c0	00	0c	90	00	
500	01	
528	24	
534	36	08	
520	09	09	09	09	0b	09	09	09	
500	01	
500	01	
500	01	
500	01	
500	01	
554	00	00	00	00	
550	15	15	15	00	
500	01	
540	08	a0	00	0d	c0	00	
544	0b	a0	00	08	c0	00	
548	10	a0	00	09	a0	00	
524	00	09	49	09	09	09	09	49	
52c	24	
54c	0b	c0	00	0c	90	00	
528	24	
534	36	08	
520	09	09	09	09	0b	09	09	09	
500	01	
500	01	
500	01	
504	00	1a	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
508	ff	ff	00	00	01	00	
548	10	a0	00	09	a0	00	
524	00	09	49	09	09	09	09	49	
52c	24	
54c	0b	c0	00	0c	90	00	
540	08	a0	00	0d	c0	00	
544	0b	a0	00	08	c0	00	
528	24	
534	37	08	
520	09	09	09	09	0b	09	09	09	
504	00	1a	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
513	00	00	00	00	
504	00	1a	01	
538	00	00	
508	00	00	73	00	01	00	
500	01	
504	00	1a	01	
50c	84	01	00	
512	00	00	00	00	
504	00	1a	01	
504	00	1a	01	
500	01	
554	00	00	00	00	
550	15	15	15	00	
514	00	04	00	
564	00	
504	00	1a	01	
500	01	
510	77	05	00	
540	08	a0	00	0d	c0	00	
508	00	00	73	00	01	00	
548	10	a0	00	09	a0	00	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0b	c0	00	0c	90	00	
544	0b	a0	00	08	c0	00	
504	00	1a	01	
528	00	
500	01	
534	37	08	
520	09	09	09	09	0b	09	09	09	
504	00	1a	01	
500	01	
504	00	1a	01	
570	10	
504	00	1a	01	
500	01	
504	00	1a	01	
56c	10	
513	00	00	00	00	
55c	12	
538	00	00	
508	00	00	73	00	01	00	
500	01	
504	00	1a	01	
500	01	
568	10	
504	00	1a	01	
50c	81	01	00	
512	00	00	00	00	
500	01	
504	00	1a	01	
504	00	1a	01	
514	00	04	00	
564	11	
560	12	
510	76	05	00	
504	00	1a	01	
540	08	a0	00	0d	c0	00	
508	00	00	73	00	01	00	
500	01	
548	10	a0	00	09	a0	00	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0b	c0	00	0c	90	00	
544	0b	a0	00	08	b0	00	
528	00	
534	35	08	
520	09	09	09	09	0b	09	09	09	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
513	00	00	00	00	
538	00	00	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
504	00	1a	01	
50c	81	01	00	
512	00	00	00	00	
500	01	
504	00	1a	01	
554	00	00	00	00	
500	01	
550	15	15	15	00	
504	00	1a	01	
514	00	04	00	
564	11	
500	01	
504	00	1a	01	
510	77	05	00	
540	08	a0	00	0c	c0	00	
548	10	a0	00	09	a0	00	
544	0b	a0	00	09	b0	00	
508	00	00	73	00	01	00	
528	00	
534	36	08	
520	09	09	09	09	0b	09	09	09	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0b	c0	00	0c	90	00	
504	00	1a	01	
504	00	1a	01	
500	01	
570	10	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
56c	10	
55c	12	
513	00	00	00	00	
538	00	00	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
504	00	1a	01	
568	10	
50c	7f	01	00	
512	00	00	00	00	
504	00	1a	01	
500	01	
504	00	1a	01	
514	00	04	00	
564	11	
500	01	
504	00	1a	01	
560	12	
510	77	05	00	
540	08	a0	00	0d	c0	00	
548	10	a0	00	09	a0	00	
544	0b	a0	00	08	b0	00	
534	36	08	
520	09	09	09	09	0b	09	09	09	
528	00	
508	00	00	73	00	01	00	
54c	0b	c0	00	0c	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
504	00	1a	01	
504	00	1a	01	
500	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
508	00	00	73	00	01	00	
500	01	
504	00	1a	01	
500	01	
50c	83	01	00	
512	00	00	00	00	
504	00	1a	01	
500	01	
554	00	00	00	00	
504	00	1a	01	
550	15	15	15	00	
514	00	04	00	
564	11	
504	00	1a	01	
540	08	a0	00	0d	c0	00	
510	76	05	00	
544	0b	a0	00	08	b0	00	
534	35	08	
520	09	09	09	09	0b	09	09	09	
528	00	
548	10	a0	00	09	a0	00	
500	01	
508	00	00	73	00	01	00	
54c	0b	c0	00	0c	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
570	10	
504	00	1a	01	
500	01	
504	00	1a	01	
56c	10	
55c	12	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
568	10	
50c	85	01	00	
512	00	00	00	00	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
514	00	04	00	
564	11	
504	00	1a	01	
500	01	
560	12	
540	08	a0	00	0c	b0	00	
510	77	05	00	
548	10	a0	00	09	a0	00	
534	36	08	
520	09	09	09	09	0b	09	09	09	
528	00	
544	0b	a0	00	09	b0	00	
504	00	1a	01	
54c	0b	c0	00	0c	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
513	00	00	00	00	
538	00	00	
508	00	00	73	00	01	00	
500	01	
504	00	1a	01	
50c	81	01	00	
512	00	00	00	00	
504	00	1a	01	
554	00	00	00	00	
504	00	1a	01	
550	15	15	15	00	
500	01	
504	00	1a	01	
514	00	04	00	
564	11	
500	01	
540	08	a0	00	0c	c0	00	
504	00	1a	01	
510	76	05	00	
544	0b	a0	00	08	b0	00	
534	36	08	
520	09	09	09	09	0b	09	09	09	
528	00	
548	10	a0	00	09	a0	00	
54c	0b	c0	00	0c	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
500	01	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
504	00	1a	01	
570	10	
504	00	1a	01	
56c	10	
500	01	
55c	12	
504	00	1a	01	
513	00	00	00	00	
538	00	00	
500	01	
504	00	1a	01	
508	00	00	73	00	01	00	
568	10	
500	01	
504	00	1a	01	
50c	84	01	00	
512	00	00	00	00	
500	01	
504	00	1a	01	
504	00	1a	01	
514	00	04	00	
564	11	
560	12	
504	00	1a	01	
540	08	a0	00	0d	b0	00	
510	78	05	00	
544	0b	a0	00	08	b0	00	
534	36	08	
520	09	09	09	09	0b	09	09	09	
528	00	
548	10	a0	00	09	a0	00	
500	01	
54c	0b	c0	00	0c	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
50c	80	01	00	
512	00	00	00	00	
500	01	
504	00	1a	01	
554	00	00	00	00	
550	15	15	15	00	
500	01	
504	00	1a	01	
564	11	
514	00	04	00	
500	01	
504	00	1a	01	
540	08	a0	00	0c	c0	00	
510	77	05	00	
544	0b	a0	00	08	c0	00	
534	36	08	
520	09	09	09	09	0b	09	09	09	
528	00	
548	10	a0	00	09	a0	00	
54c	0b	c0	00	0c	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
508	00	00	73	00	01	00	
504	00	1a	01	
504	00	1a	01	
570	10	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
56c	10	
55c	12	
500	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
500	01	
508	00	00	73	00	01	00	
504	00	1a	01	
568	10	
50c	85	01	00	
512	00	00	00	00	
504	00	1a	01	
504	00	1a	01	
500	01	
514	00	04	00	
564	11	
560	12	
504	00	1a	01	
500	01	
540	08	a0	00	0c	b0	00	
544	0b	a0	00	08	b0	00	
534	33	08	
520	09	09	09	09	0b	09	09	09	
510	77	05	00	
528	00	
548	10	a0	00	09	a0	00	
54c	0b	c0	00	0c	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
504	00	1a	01	
500	01	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
504	00	1a	01	
504	00	1a	01	
500	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
500	01	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
50c	85	01	00	
512	00	00	00	00	
504	00	1a	01	
554	00	00	00	00	
500	01	
550	15	15	15	00	
504	00	1a	01	
514	00	04	00	
564	11	
504	00	1a	01	
540	08	a0	00	0c	b0	00	
510	76	05	00	
544	0b	a0	00	08	b0	00	
534	36	08	
520	09	09	09	09	0b	09	09	09	
528	00	
504	00	1a	01	
548	10	a0	00	09	a0	00	
500	01	
54c	0b	c0	00	0c	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
570	10	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
56c	10	
55c	12	
513	00	00	00	00	
504	00	1a	01	
538	00	00	
504	00	1a	01	
508	00	00	73	00	01	00	
568	10	
500	01	
50c	85	01	00	
512	00	00	00	00	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
564	11	
514	00	04	00	
504	00	1a	01	
560	12	
500	01	
540	08	a0	00	0c	b0	00	
504	00	1a	01	
544	0b	a0	00	08	b0	00	
534	35	08	
520	09	09	09	09	0b	09	09	09	
528	00	
510	78	05	00	
548	10	a0	00	09	a0	00	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0b	c0	00	0c	90	00	
508	00	00	73	00	01	00	
504	00	1a	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
513	00	00	00	00	
500	01	
538	00	00	
504	00	1a	01	
500	01	
508	00	00	73	00	01	00	
504	00	1a	01	
512	00	00	00	00	
50c	fc	01	01	
554	00	00	00	00	
504	00	1a	01	
550	15	15	15	00	
500	01	
504	00	1a	01	
514	00	04	00	
564	11	
500	01	
504	00	1a	01	
540	08	a0	00	0d	b0	00	
544	0b	a0	00	08	b0	00	
534	32	08	
520	09	09	09	09	0b	09	09	09	
528	00	
510	77	05	00	
548	10	a0	00	09	a0	00	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0b	c0	00	0c	80	00	
500	01	
504	00	1a	01	
508	00	00	73	00	03	00	
500	01	
570	10	
504	00	1a	01	
504	00	1a	01	
56c	10	
55c	12	
504	00	1a	01	
500	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
500	01	
568	10	
508	00	00	73	00	03	00	
504	00	1a	01	
500	01	
512	00	00	00	00	
50c	91	02	01	
504	00	1a	01	
500	01	
504	00	1a	01	
514	00	04	00	
564	11	
560	12	
504	00	1a	01	
540	07	90	00	0c	b0	00	
534	33	08	
520	09	09	09	09	0b	09	09	09	
528	00	
544	0a	90	00	07	b0	00	
510	78	05	00	
500	01	
548	0f	a0	00	09	a0	00	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0b	b0	00	0b	80	00	
504	00	1a	01	
508	00	00	73	00	03	00	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
508	00	00	73	00	03	00	
504	00	1a	01	
500	01	
50c	1c	05	01	
512	00	00	00	00	
500	01	
504	00	1a	01	
554	00	00	00	00	
550	15	15	15	00	
500	01	
504	00	1a	01	
514	00	04	00	
564	11	
500	01	
504	00	1a	01	
540	07	90	00	0c	b0	00	
534	30	08	
520	09	09	09	09	0b	09	09	09	
528	00	
544	0a	90	00	07	a0	00	
510	77	05	00	
548	0f	90	00	08	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
504	00	1a	01	
54c	0a	b0	00	0b	80	00	
508	00	00	73	00	03	00	
504	00	1a	01	
570	10	
500	01	
504	00	1a	01	
500	01	
56c	10	
504	00	1a	01	
55c	12	
500	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
500	01	
568	10	
504	00	1a	01	
508	00	00	73	00	03	00	
50c	58	06	01	
512	00	00	00	00	
504	00	1a	01	
500	01	
504	00	1a	01	
514	00	04	00	
564	11	
560	12	
500	01	
504	00	1a	01	
540	07	90	00	0c	b0	00	
534	30	08	
520	09	09	09	09	0b	09	09	09	
528	00	
544	0a	90	00	08	a0	00	
500	01	
510	78	05	00	
504	00	1a	01	
548	0f	90	00	08	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0a	b0	00	0b	80	00	
508	00	00	73	00	03	00	
500	01	
504	00	1a	01	
504	00	1a	01	
504	00	1a	01	
500	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
508	00	00	73	00	03	00	
50c	45	06	01	
512	00	00	00	00	
504	00	1a	01	
500	01	
554	00	00	00	00	
550	15	15	15	00	
504	00	1a	01	
514	00	04	00	
564	11	
504	00	1a	01	
500	01	
504	00	1a	01	
540	07	90	00	0c	b0	00	
534	31	08	
520	09	09	09	09	0b	09	09	09	
528	00	
544	0a	90	00	08	b0	00	
510	78	05	00	
548	0f	90	00	08	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0a	b0	00	0b	80	00	
500	01	
504	00	1a	01	
508	00	00	73	00	03	00	
570	10	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
56c	10	
55c	12	
504	00	1a	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
568	10	
500	01	
508	00	00	73	00	03	00	
50c	31	03	01	
512	00	00	00	00	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
560	12	
514	00	04	00	
564	11	
500	01	
504	00	1a	01	
540	07	90	00	0c	b0	00	
534	30	08	
510	78	05	00	
520	09	09	09	09	0b	09	09	09	
528	00	
544	0a	90	00	08	a0	00	
548	0f	90	00	08	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0a	b0	00	0b	80	00	
504	00	1a	01	
508	00	00	73	00	03	00	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
513	00	00	00	00	
538	00	00	
500	01	
504	00	1a	01	
504	00	1a	01	
508	00	00	73	00	03	00	
50c	87	01	00	
512	00	00	00	00	
554	00	00	00	00	
504	00	1a	01	
550	15	15	15	00	
500	01	
504	00	1a	01	
500	01	
514	00	04	00	
564	11	
504	00	1a	01	
500	01	
540	08	a0	00	0c	b0	00	
510	77	05	00	
534	35	08	
520	09	09	09	09	0b	09	09	09	
528	00	
544	0b	90	00	08	b0	00	
548	0f	90	00	08	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0a	b0	00	0b	80	00	
504	00	1a	01	
500	01	
508	00	00	73	00	01	00	
570	10	
504	00	1a	01	
504	00	1a	01	
56c	10	
55c	12	
500	01	
504	00	1a	01	
513	00	00	00	00	
538	00	00	
500	01	
504	00	1a	01	
568	10	
500	01	
504	00	1a	01	
50c	87	01	00	
512	00	00	00	00	
508	00	00	73	00	01	00	
500	01	
504	00	1a	01	
504	00	1a	01	
560	12	
514	00	04	00	
564	11	
504	00	1a	01	
500	01	
510	78	05	00	
540	08	a0	00	0c	c0	00	
534	32	08	
520	09	09	09	09	0b	09	09	09	
528	00	
544	0b	a0	00	08	b0	00	
504	00	1a	01	
548	0f	90	00	08	90	00	
524	00	09	49	09	09	09	09	49	
52c	00	
54c	0a	b0	00	0b	80	00	
500	01	
508	00	00	73	00	01	00	
504	00	1a	01	
500	01	
504	00	1a	01	
500	01	
504	00	1a	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
500	01	
504	00	1a	01	
50c	89	01	00	
512	00	00	00	00	
508	00	00	73	00	01	00	
500	01	
504	00	1a	01	
554	00	00	00	00	
550	15	15	15	00	
500	01	
504	00	1a	01	
514	00	04	00	
564	11	
500	01	
504	00	1a	01	
540	08	a0	00	0d	c0	00	
534	31	08	
520	09	09	09	09	0b	09	09	09	
528	00	
544	0b	a0	00	08	b0	00	
504	00	1a	01	
510	76	05	00	
548	0f	90	00	08	90	00	
54c	0a	b0	00	0b	80	00	
524	00	09	49	09	09	09	09	49	
52c	00	
504	00	1a	01	
570	10	
508	00	00	73	00	01	00	
500	01	
504	00	1a	01	
500	01	
56c	10	
55c	12	
504	00	1a	01	
500	01	
513	00	00	00	00	
538	00	00	
504	00	1a	01	
500	02	
568	10	
504	00	1a	01	
50c	87	01	00	
512	00	00	00	00	
508	00	00	73	00	01	00	
504	00	1a	01	
500	02	
504	00	1a	01	
560	12	
514	00	04	00	
564	11	
500	02	
504	00	1a	01	
500	02	
504	00	1a	01	
540	08	a0	00	0c	b0	00	
534	31	08	
520	00	00	05	05	0b	05	09	09	
528	00	
544	0b	a0	00	08	b0	00	
510	76	05	00	
548	0f	c0	05	08	a0	00	
54c	0b	b0	00	0c	80	00	
524	00	00	49	00	09	00	05	49	
52c	00	
500	02	
504	00	1a	01	
508	00	00	73	00	01	00	
504	00	1a	01	
504	00	1a	01	
500	02	
513	00	00	00	00	
504	00	1a	01	
538	00	00	
500	02	
504	00	1a	01	
500	02	
50c	8d	01	00	
512	00	00	00	00	
504	00	1a	01	
508	00	00	73	00	01	00	
500	02	
554	00	00	00	00	
550	15	15	15	00	
504	00	1a	01	
514	00	04	00	
564	11	
504	00	1a	01	
500	02	
504	00	1a	01	
